Model,DPO4104
Firmware Version,2.48

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-10,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,0.1
Label,,
TIME,CH1,CH2
-1.04580e-06,0.005375,-0.00046875
-1.04560e-06,0.00465625,-0.0008125
-1.04540e-06,0.00467188,-0.000453125
-1.04520e-06,0.0050625,-0.0006875
-1.04500e-06,0.00510937,-0.000671875
-1.04480e-06,0.00473437,-0.000921875
-1.04460e-06,0.005125,-0.0005625
-1.04440e-06,0.00529688,-0.000453125
-1.04420e-06,0.00482813,-0.000390625
-1.04400e-06,0.00471875,-0.00065625
-1.04380e-06,0.0050625,-0.000828125
-1.04360e-06,0.00454688,-0.00075
-1.04340e-06,0.00520313,-0.000421875
-1.04320e-06,0.00571875,-0.00034375
-1.04300e-06,0.00457813,-0.00103125
-1.04280e-06,0.00464063,-0.000765625
-1.04260e-06,0.00495313,-0.000734375
-1.04240e-06,0.00503125,-0.00046875
-1.04220e-06,0.0048125,-0.000921875
-1.04200e-06,0.00534375,-0.000671875
-1.04180e-06,0.0050625,-0.0008125
-1.04160e-06,0.00454688,-0.00053125
-1.04140e-06,0.00504688,-0.000515625
-1.04120e-06,0.00445313,-0.00065625
-1.04100e-06,0.00492188,-0.000796875
-1.04080e-06,0.00503125,-0.000390625
-1.04060e-06,0.00515625,-0.00059375
-1.04040e-06,0.00485937,-0.000796875
-1.04020e-06,0.00526563,-0.0005625
-1.04000e-06,0.00478125,-0.0008125
-1.03980e-06,0.00528125,-0.00065625
-1.03960e-06,0.00470313,-0.000859375
-1.03940e-06,0.00529688,-0.00040625
-1.03920e-06,0.0048125,-0.00059375
-1.03900e-06,0.0048125,-0.000375
-1.03880e-06,0.00446875,-0.00090625
-1.03860e-06,0.00467188,-0.0006875
-1.03840e-06,0.00470313,-0.00114062
-1.03820e-06,0.00504688,-0.000640625
-1.03800e-06,0.00529688,-0.000703125
-1.03780e-06,0.00510937,-0.00028125
-1.03760e-06,0.00492188,-0.00053125
-1.03740e-06,0.00470313,-0.0009375
-1.03720e-06,0.00467188,-0.000828125
-1.03700e-06,0.0053125,-0.000328125
-1.03680e-06,0.00573437,-0.00040625
-1.03660e-06,0.004625,-0.00104687
-1.03640e-06,0.00460937,-0.000640625
-1.03620e-06,0.00496875,-0.000828125
-1.03600e-06,0.00484375,-0.000484375
-1.03580e-06,0.0049375,-0.00101562
-1.03560e-06,0.00503125,-0.0004375
-1.03540e-06,0.00517188,-0.0004375
-1.03520e-06,0.00465625,-0.000796875
-1.03500e-06,0.00503125,-0.000640625
-1.03480e-06,0.00473437,-0.000484375
-1.03460e-06,0.00498437,-0.000625
-1.03440e-06,0.0050625,-0.00053125
-1.03420e-06,0.0049375,-0.000828125
-1.03400e-06,0.00495313,-0.000984375
-1.03380e-06,0.00528125,-0.00065625
-1.03360e-06,0.00464063,-0.000703125
-1.03340e-06,0.00515625,-0.000421875
-1.03320e-06,0.0046875,-0.001
-1.03300e-06,0.00523437,-0.0005625
-1.03280e-06,0.00467188,-0.00104687
-1.03260e-06,0.0050625,-0.000921875
-1.03240e-06,0.0051875,-0.00078125
-1.03220e-06,0.00495313,-0.000859375
-1.03200e-06,0.00482813,-0.00107812
-1.03180e-06,0.00510937,-0.000484375
-1.03160e-06,0.005375,-0.000578125
-1.03140e-06,0.00507813,-0.0005625
-1.03120e-06,0.00476563,-0.00065625
-1.03100e-06,0.00490625,-0.000796875
-1.03080e-06,0.004625,-0.00078125
-1.03060e-06,0.0051875,-0.000359375
-1.03040e-06,0.00509375,-0.000296875
-1.03020e-06,0.00453125,-0.00109375
-1.03000e-06,0.00446875,-0.00065625
-1.02980e-06,0.00498437,-0.000734375
-1.02960e-06,0.00495313,-0.000515625
-1.02940e-06,0.00495313,-0.00053125
-1.02920e-06,0.00521875,-0.000375
-1.02900e-06,0.00492188,-0.000421875
-1.02880e-06,0.00492188,-0.000515625
-1.02860e-06,0.005,-0.00065625
-1.02840e-06,0.00464063,-0.000625
-1.02820e-06,0.00465625,-0.000859375
-1.02800e-06,0.00495313,-0.000453125
-1.02780e-06,0.00479688,-0.000484375
-1.02760e-06,0.005,-0.00075
-1.02740e-06,0.00503125,-0.000640625
-1.02720e-06,0.00478125,-0.000484375
-1.02700e-06,0.0054375,-0.000484375
-1.02680e-06,0.00485937,-0.00090625
-1.02660e-06,0.00532813,-0.00071875
-1.02640e-06,0.00446875,-0.000828125
-1.02620e-06,0.0045625,-0.00059375
-1.02600e-06,0.00475,-0.000859375
-1.02580e-06,0.00523437,-0.000828125
-1.02560e-06,0.0049375,-0.00114062
-1.02540e-06,0.005125,-0.00046875
-1.02520e-06,0.00514063,-0.0004375
-1.02500e-06,0.00475,-0.000390625
-1.02480e-06,0.00478125,-0.00084375
-1.02460e-06,0.005,-0.000734375
-1.02440e-06,0.00471875,-0.000671875
-1.02420e-06,0.00525,-0.000390625
-1.02400e-06,0.00529688,-0.000421875
-1.02380e-06,0.00467188,-0.0009375
-1.02360e-06,0.00501563,-0.000703125
-1.02340e-06,0.00489063,-0.000796875
-1.02320e-06,0.0048125,-0.000921875
-1.02300e-06,0.00467188,-0.0009375
-1.02280e-06,0.00528125,-0.00046875
-1.02260e-06,0.00510937,-0.00046875
-1.02240e-06,0.00475,-0.00059375
-1.02220e-06,0.00525,-0.000515625
-1.02200e-06,0.00446875,-0.000671875
-1.02180e-06,0.005125,-0.00071875
-1.02160e-06,0.0049375,-0.0008125
-1.02140e-06,0.00479688,-0.000515625
-1.02120e-06,0.00492188,-0.00090625
-1.02100e-06,0.00526563,-0.00078125
-1.02080e-06,0.0046875,-0.0009375
-1.02060e-06,0.00529688,-0.0005625
-1.02040e-06,0.00471875,-0.000796875
-1.02020e-06,0.00560937,-0.000609375
-1.02000e-06,0.0046875,-0.00090625
-1.01980e-06,0.0045625,-0.000515625
-1.01960e-06,0.00454688,-0.000765625
-1.01940e-06,0.00484375,-0.0005625
-1.01920e-06,0.00470313,-0.00101562
-1.01900e-06,0.00528125,-0.000734375
-1.01880e-06,0.00526563,-0.000390625
-1.01860e-06,0.0048125,-0.000453125
-1.01840e-06,0.00475,-0.00059375
-1.01820e-06,0.004875,-0.000703125
-1.01800e-06,0.0048125,-0.000515625
-1.01780e-06,0.005375,-0.00065625
-1.01760e-06,0.00520313,-0.00053125
-1.01740e-06,0.00459375,-0.00114062
-1.01720e-06,0.00489063,-0.0006875
-1.01700e-06,0.00514063,-0.000703125
-1.01680e-06,0.00503125,-0.00071875
-1.01660e-06,0.00503125,-0.0009375
-1.01640e-06,0.005125,-0.000546875
-1.01620e-06,0.00520313,-0.00071875
-1.01600e-06,0.00457813,-0.000796875
-1.01580e-06,0.00529688,-0.000734375
-1.01560e-06,0.00465625,-0.00065625
-1.01540e-06,0.00485937,-0.000671875
-1.01520e-06,0.00496875,-0.000625
-1.01500e-06,0.00492188,-0.000421875
-1.01480e-06,0.00498437,-0.00071875
-1.01460e-06,0.00525,-0.00075
-1.01440e-06,0.00479688,-0.00065625
-1.01420e-06,0.0055,-0.000546875
-1.01400e-06,0.004625,-0.0008125
-1.01380e-06,0.00528125,-0.00053125
-1.01360e-06,0.00453125,-0.000921875
-1.01340e-06,0.00442188,-0.0005
-1.01320e-06,0.00482813,-0.0008125
-1.01300e-06,0.0051875,-0.000640625
-1.01280e-06,0.00495313,-0.00117187
-1.01260e-06,0.0051875,-0.00071875
-1.01240e-06,0.0050625,-0.0005625
-1.01220e-06,0.0046875,-0.00025
-1.01200e-06,0.0046875,-0.0008125
-1.01180e-06,0.00495313,-0.00075
-1.01160e-06,0.00470313,-0.000734375
-1.01140e-06,0.00521875,-0.0005625
-1.01120e-06,0.00523437,-0.000390625
-1.01100e-06,0.00440625,-0.00117187
-1.01080e-06,0.00451563,-0.0005625
-1.01060e-06,0.00471875,-0.000546875
-1.01040e-06,0.0048125,-0.00084375
-1.01020e-06,0.0050625,-0.00078125
-1.01000e-06,0.00496875,-0.000453125
-1.00980e-06,0.00489063,-0.00053125
-1.00960e-06,0.00471875,-0.0008125
-1.00940e-06,0.00509375,-0.00071875
-1.00920e-06,0.00459375,-0.00046875
-1.00900e-06,0.00478125,-0.00065625
-1.00880e-06,0.00490625,-0.000671875
-1.00860e-06,0.0050625,-0.00040625
-1.00840e-06,0.00509375,-0.0004375
-1.00820e-06,0.00485937,-0.000828125
-1.00800e-06,0.00465625,-0.0009375
-1.00780e-06,0.0053125,-0.00046875
-1.00760e-06,0.004625,-0.000828125
-1.00740e-06,0.00529688,-0.000609375
-1.00720e-06,0.0043125,-0.000875
-1.00700e-06,0.0050625,-0.00075
-1.00680e-06,0.00515625,-0.000796875
-1.00660e-06,0.00503125,-0.000484375
-1.00640e-06,0.00459375,-0.00117187
-1.00620e-06,0.0050625,-0.0005
-1.00600e-06,0.00526563,-0.0006875
-1.00580e-06,0.004625,-0.00046875
-1.00560e-06,0.00482813,-0.00053125
-1.00540e-06,0.005,-0.000828125
-1.00520e-06,0.00470313,-0.000703125
-1.00500e-06,0.005375,-0.000453125
-1.00480e-06,0.00567188,-0.00034375
-1.00460e-06,0.00478125,-0.00103125
-1.00440e-06,0.0046875,-0.00071875
-1.00420e-06,0.00482813,-0.000546875
-1.00400e-06,0.00467188,-0.000515625
-1.00380e-06,0.00496875,-0.00078125
-1.00360e-06,0.00523437,-0.000484375
-1.00340e-06,0.005125,-0.00071875
-1.00320e-06,0.00453125,-0.00071875
-1.00300e-06,0.00514063,-0.000609375
-1.00280e-06,0.00467188,-0.00075
-1.00260e-06,0.00495313,-0.0008125
-1.00240e-06,0.00539063,-0.00053125
-1.00220e-06,0.00501563,-0.00040625
-1.00200e-06,0.00482813,-0.0006875
-1.00180e-06,0.00476563,-0.000796875
-1.00160e-06,0.00453125,-0.000765625
-1.00140e-06,0.00507813,-0.000484375
-1.00120e-06,0.00484375,-0.000671875
-1.00100e-06,0.00534375,-0.00053125
-1.00080e-06,0.00451563,-0.000921875
-1.00060e-06,0.00479688,-0.000625
-1.00040e-06,0.00476563,-0.0008125
-1.00020e-06,0.00492188,-0.00065625
-1.00000e-06,0.00473437,-0.00110937
-9.99800e-07,0.00521875,-0.000625
-9.99600e-07,0.005375,-0.0005625
-9.99400e-07,0.00485937,-0.00034375
-9.99200e-07,0.00475,-0.000765625
-9.99000e-07,0.00504688,-0.00071875
-9.98800e-07,0.0048125,-0.000796875
-9.98600e-07,0.00517188,-0.00059375
-9.98400e-07,0.00525,-0.000421875
-9.98200e-07,0.0046875,-0.001
-9.98000e-07,0.00507813,-0.000375
-9.97800e-07,0.004875,-0.000640625
-9.97600e-07,0.004625,-0.0005625
-9.97400e-07,0.00503125,-0.00096875
-9.97200e-07,0.00489063,-0.00071875
-9.97000e-07,0.00509375,-0.000796875
-9.96800e-07,0.00454688,-0.000796875
-9.96600e-07,0.0050625,-0.00075
-9.96400e-07,0.00451563,-0.00053125
-9.96200e-07,0.0050625,-0.0005
-9.96000e-07,0.00475,-0.000609375
-9.95800e-07,0.00514063,-0.00065625
-9.95600e-07,0.005125,-0.000421875
-9.95400e-07,0.00525,-0.000921875
-9.95200e-07,0.00478125,-0.00117187
-9.95000e-07,0.0051875,-0.000640625
-9.94800e-07,0.004625,-0.0006875
-9.94600e-07,0.00535937,-0.000671875
-9.94400e-07,0.00453125,-0.000984375
-9.94200e-07,0.00471875,-0.000578125
-9.94000e-07,0.005,-0.000828125
-9.93800e-07,0.0048125,-0.00075
-9.93600e-07,0.00464063,-0.00139062
-9.93400e-07,0.0051875,-0.000609375
-9.93200e-07,0.00504688,-0.000546875
-9.93000e-07,0.00489063,-0.000453125
-9.92800e-07,0.00459375,-0.001
-9.92600e-07,0.00473437,-0.000671875
-9.92400e-07,0.00459375,-0.00071875
-9.92200e-07,0.00504688,-0.0005
-9.92000e-07,0.0049375,-0.000328125
-9.91800e-07,0.00459375,-0.00107812
-9.91600e-07,0.00460937,-0.00059375
-9.91400e-07,0.00485937,-0.000734375
-9.91200e-07,0.0046875,-0.000796875
-9.91000e-07,0.00479688,-0.0009375
-9.90800e-07,0.00498437,-0.000796875
-9.90600e-07,0.00514063,-0.000875
-9.90400e-07,0.0045,-0.0009375
-9.90200e-07,0.0050625,-0.00071875
-9.90000e-07,0.004875,-0.000390625
-9.89800e-07,0.00514063,-0.000453125
-9.89600e-07,0.00489063,-0.00053125
-9.89400e-07,0.00482813,-0.00075
-9.89200e-07,0.00504688,-0.000546875
-9.89000e-07,0.005375,-0.000859375
-9.88800e-07,0.0045625,-0.00110937
-9.88600e-07,0.0050625,-0.0005625
-9.88400e-07,0.0048125,-0.000796875
-9.88200e-07,0.00535937,-0.00071875
-9.88000e-07,0.00464063,-0.00103125
-9.87800e-07,0.00459375,-0.000578125
-9.87600e-07,0.00467188,-0.000671875
-9.87400e-07,0.00504688,-0.00071875
-9.87200e-07,0.00475,-0.00096875
-9.87000e-07,0.00517188,-0.000625
-9.86800e-07,0.0051875,-0.000796875
-9.86600e-07,0.00470313,-0.000578125
-9.86400e-07,0.00473437,-0.0008125
-9.86200e-07,0.00503125,-0.00084375
-9.86000e-07,0.00471875,-0.000828125
-9.85800e-07,0.00517188,-0.000578125
-9.85600e-07,0.00492188,-0.00040625
-9.85400e-07,0.00454688,-0.00117187
-9.85200e-07,0.0048125,-0.000734375
-9.85000e-07,0.00485937,-0.000671875
-9.84800e-07,0.00470313,-0.00065625
-9.84600e-07,0.00473437,-0.000671875
-9.84400e-07,0.00504688,-0.00059375
-9.84200e-07,0.0051875,-0.0006875
-9.84000e-07,0.00464063,-0.00084375
-9.83800e-07,0.00492188,-0.00084375
-9.83600e-07,0.00457813,-0.000515625
-9.83400e-07,0.00510937,-0.00075
-9.83200e-07,0.0049375,-0.00071875
-9.83000e-07,0.00476563,-0.0008125
-9.82800e-07,0.005,-0.00065625
-9.82600e-07,0.005125,-0.00046875
-9.82400e-07,0.00460937,-0.001
-9.82200e-07,0.00503125,-0.000578125
-9.82000e-07,0.00479688,-0.000875
-9.81800e-07,0.00532813,-0.00084375
-9.81600e-07,0.00464063,-0.00115625
-9.81400e-07,0.00475,-0.000828125
-9.81200e-07,0.00482813,-0.00071875
-9.81000e-07,0.00464063,-0.00084375
-9.80800e-07,0.0045625,-0.00120312
-9.80600e-07,0.00510937,-0.00078125
-9.80400e-07,0.00525,-0.00071875
-9.80200e-07,0.00475,-0.000375
-9.80000e-07,0.00460937,-0.0008125
-9.79800e-07,0.00478125,-0.00084375
-9.79600e-07,0.004625,-0.00078125
-9.79400e-07,0.00517188,-0.000609375
-9.79200e-07,0.0050625,-0.000484375
-9.79000e-07,0.00454688,-0.0009375
-9.78800e-07,0.0045625,-0.0005625
-9.78600e-07,0.00489063,-0.00078125
-9.78400e-07,0.00454688,-0.00071875
-9.78200e-07,0.00492188,-0.000828125
-9.78000e-07,0.00484375,-0.00078125
-9.77800e-07,0.005125,-0.000796875
-9.77600e-07,0.00465625,-0.00075
-9.77400e-07,0.00495313,-0.00084375
-9.77200e-07,0.00442188,-0.00046875
-9.77000e-07,0.00504688,-0.000546875
-9.76800e-07,0.00492188,-0.000640625
-9.76600e-07,0.0044375,-0.0009375
-9.76400e-07,0.00501563,-0.00075
-9.76200e-07,0.00507813,-0.00084375
-9.76000e-07,0.0044375,-0.00121875
-9.75800e-07,0.0049375,-0.00046875
-9.75600e-07,0.00492188,-0.000546875
-9.75400e-07,0.00520313,-0.000578125
-9.75200e-07,0.00471875,-0.00120312
-9.75000e-07,0.004875,-0.0008125
-9.74800e-07,0.0053125,-0.000765625
-9.74600e-07,0.00520313,-0.000734375
-9.74400e-07,0.00475,-0.00120312
-9.74200e-07,0.00510937,-0.000875
-9.74000e-07,0.00504688,-0.000671875
-9.73800e-07,0.00479688,-0.000515625
-9.73600e-07,0.0046875,-0.00084375
-9.73400e-07,0.00467188,-0.00096875
-9.73200e-07,0.00475,-0.000703125
-9.73000e-07,0.00517188,-0.0005625
-9.72800e-07,0.005,-0.00040625
-9.72600e-07,0.00471875,-0.000875
-9.72400e-07,0.0045625,-0.000515625
-9.72200e-07,0.00478125,-0.0006875
-9.72000e-07,0.00467188,-0.00110937
-9.71800e-07,0.00489063,-0.00114062
-9.71600e-07,0.0045625,-0.00065625
-9.71400e-07,0.00507813,-0.00071875
-9.71200e-07,0.0044375,-0.000890625
-9.71000e-07,0.00475,-0.001
-9.70800e-07,0.0043125,-0.00075
-9.70600e-07,0.00489063,-0.000765625
-9.70400e-07,0.00496875,-0.0010625
-9.70200e-07,0.00471875,-0.00101562
-9.70000e-07,0.0048125,-0.00101562
-9.69800e-07,0.00490625,-0.00110937
-9.69600e-07,0.00440625,-0.001375
-9.69400e-07,0.00479688,-0.0008125
-9.69200e-07,0.00454688,-0.001125
-9.69000e-07,0.00510937,-0.00103125
-9.68800e-07,0.004375,-0.00121875
-9.68600e-07,0.0046875,-0.00096875
-9.68400e-07,0.004625,-0.00096875
-9.68200e-07,0.00440625,-0.000953125
-9.68000e-07,0.00446875,-0.00151562
-9.67800e-07,0.00476563,-0.00145312
-9.67600e-07,0.00482813,-0.000890625
-9.67400e-07,0.0044375,-0.001
-9.67200e-07,0.00442188,-0.001125
-9.67000e-07,0.0045625,-0.00123437
-9.66800e-07,0.0044375,-0.00139062
-9.66600e-07,0.00484375,-0.000859375
-9.66400e-07,0.00470313,-0.0009375
-9.66200e-07,0.00448437,-0.0015625
-9.66000e-07,0.00429688,-0.00101562
-9.65800e-07,0.00448437,-0.001375
-9.65600e-07,0.004375,-0.00129687
-9.65400e-07,0.00470313,-0.00160937
-9.65200e-07,0.0045625,-0.0010625
-9.65000e-07,0.0048125,-0.001
-9.64800e-07,0.0044375,-0.00114062
-9.64600e-07,0.00448437,-0.001375
-9.64400e-07,0.00426563,-0.00104687
-9.64200e-07,0.00459375,-0.00114062
-9.64000e-07,0.00467188,-0.00140625
-9.63800e-07,0.00439063,-0.00139062
-9.63600e-07,0.00434375,-0.00142187
-9.63400e-07,0.0043125,-0.0010625
-9.63200e-07,0.00423437,-0.00178125
-9.63000e-07,0.00439063,-0.0009375
-9.62800e-07,0.00454688,-0.00134375
-9.62600e-07,0.00457813,-0.00104687
-9.62400e-07,0.00414063,-0.00165625
-9.62200e-07,0.00429688,-0.00148437
-9.62000e-07,0.00417188,-0.00140625
-9.61800e-07,0.00435937,-0.00129687
-9.61600e-07,0.00439063,-0.00175
-9.61400e-07,0.00470313,-0.00184375
-9.61200e-07,0.0044375,-0.00153125
-9.61000e-07,0.00415625,-0.00142187
-9.60800e-07,0.00442188,-0.002
-9.60600e-07,0.00439063,-0.0016875
-9.60400e-07,0.00429688,-0.00203125
-9.60200e-07,0.00460937,-0.0015625
-9.60000e-07,0.0045625,-0.00148437
-9.59800e-07,0.0044375,-0.002125
-9.59600e-07,0.0041875,-0.00204687
-9.59400e-07,0.00428125,-0.002375
-9.59200e-07,0.00425,-0.00245312
-9.59000e-07,0.00448437,-0.00273437
-9.58800e-07,0.00442188,-0.00265625
-9.58600e-07,0.00432813,-0.00229687
-9.58400e-07,0.00432813,-0.00264062
-9.58200e-07,0.0045,-0.00292187
-9.58000e-07,0.0043125,-0.00314062
-9.57800e-07,0.0041875,-0.00290625
-9.57600e-07,0.0043125,-0.00271875
-9.57400e-07,0.00425,-0.00315625
-9.57200e-07,0.00395313,-0.00315625
-9.57000e-07,0.00395313,-0.00289062
-9.56800e-07,0.00407813,-0.00367187
-9.56600e-07,0.00434375,-0.0033125
-9.56400e-07,0.00426563,-0.00365625
-9.56200e-07,0.00448437,-0.003625
-9.56000e-07,0.00414063,-0.00410937
-9.55800e-07,0.004125,-0.00435937
-9.55600e-07,0.00417188,-0.00485937
-9.55400e-07,0.00426563,-0.00532812
-9.55200e-07,0.00442188,-0.00657812
-9.55000e-07,0.00509375,-0.00726562
-9.54800e-07,0.00515625,-0.00909375
-9.54600e-07,0.00515625,-0.0107344
-9.54400e-07,0.00523437,-0.0123125
-9.54200e-07,0.00576563,-0.0135312
-9.54000e-07,0.00609375,-0.0145937
-9.53800e-07,0.00678125,-0.0149531
-9.53600e-07,0.0070625,-0.0160312
-9.53400e-07,0.0065625,-0.0176094
-9.53200e-07,0.0068125,-0.0180781
-9.53000e-07,0.0065,-0.019
-9.52800e-07,0.00579688,-0.0197344
-9.52600e-07,0.0050625,-0.0205156
-9.52400e-07,0.00448437,-0.0204687
-9.52200e-07,0.003875,-0.0202031
-9.52000e-07,0.00325,-0.02
-9.51800e-07,0.00207813,-0.0192812
-9.51600e-07,0.001125,-0.0181562
-9.51400e-07,0.000734375,-0.0161094
-9.51200e-07,-0.000734375,-0.0140312
-9.51000e-07,-0.00190625,-0.01225
-9.50800e-07,-0.00345313,-0.0106719
-9.50600e-07,-0.004625,-0.00960937
-9.50400e-07,-0.00646875,-0.0107344
-9.50200e-07,-0.007,-0.011375
-9.50000e-07,-0.00840625,-0.0129062
-9.49800e-07,-0.00940625,-0.0139375
-9.49600e-07,-0.0104687,-0.0158281
-9.49400e-07,-0.0108906,-0.0168906
-9.49200e-07,-0.01025,-0.0174219
-9.49000e-07,-0.00917187,-0.0171406
-9.48800e-07,-0.00735938,-0.0155781
-9.48600e-07,-0.00485937,-0.0142031
-9.48400e-07,-0.00159375,-0.0124531
-9.48200e-07,0.000375,-0.0112969
-9.48000e-07,0.000796875,-0.01075
-9.47800e-07,0.00139063,-0.00925
-9.47600e-07,0.00103125,-0.00782812
-9.47400e-07,0.0003125,-0.0059375
-9.47200e-07,-0.000734375,-0.00475
-9.47000e-07,-0.00242187,-0.00457812
-9.46800e-07,-0.00334375,-0.00417187
-9.46600e-07,-0.003375,-0.00451562
-9.46400e-07,-0.004125,-0.00554687
-9.46200e-07,-0.00429687,-0.00717187
-9.46000e-07,-0.00390625,-0.00885937
-9.45800e-07,-0.00296875,-0.0110781
-9.45600e-07,-0.001875,-0.0130781
-9.45400e-07,0.00046875,-0.0140625
-9.45200e-07,0.00210938,-0.0147656
-9.45000e-07,0.00414063,-0.0143125
-9.44800e-07,0.00545313,-0.0135625
-9.44600e-07,0.00598438,-0.0133594
-9.44400e-07,0.00639063,-0.0129062
-9.44200e-07,0.00629688,-0.0122969
-9.44000e-07,0.00520313,-0.0118281
-9.43800e-07,0.00551563,-0.0103594
-9.43600e-07,0.00470313,-0.00932812
-9.43400e-07,0.0043125,-0.00851562
-9.43200e-07,0.0031875,-0.00767187
-9.43000e-07,0.00265625,-0.005875
-9.42800e-07,0.001625,-0.0046875
-9.42600e-07,0.000703125,-0.00276562
-9.42400e-07,-0.0009375,-0.00217187
-9.42200e-07,-0.00198437,-0.00104687
-9.42000e-07,-0.00240625,-0.00071875
-9.41800e-07,-0.00367187,-0.00071875
-9.41600e-07,-0.00420312,-0.0019375
-9.41400e-07,-0.00446875,-0.00240625
-9.41200e-07,-0.00398437,-0.00325
-9.41000e-07,-0.00325,-0.00334375
-9.40800e-07,-0.00253125,-0.00417187
-9.40600e-07,-0.00271875,-0.00496875
-9.40400e-07,-0.00185937,-0.0043125
-9.40200e-07,-0.0016875,-0.00359375
-9.40000e-07,-0.00167187,-0.0025625
-9.39800e-07,-0.00226562,-0.00104687
-9.39600e-07,-0.00217187,0.000734375
-9.39400e-07,-0.00204687,0.00220313
-9.39200e-07,-0.00217187,0.0025
-9.39000e-07,-0.00235937,0.00235938
-9.38800e-07,-0.00290625,0.00246875
-9.38600e-07,-0.00278125,0.00278125
-9.38400e-07,-0.00225,0.002625
-9.38200e-07,-0.00196875,0.00271875
-9.38000e-07,-0.00128125,0.00310938
-9.37800e-07,-0.00040625,0.00317188
-9.37600e-07,0.000375,0.00254688
-9.37400e-07,0.00176563,0.00223438
-9.37200e-07,0.00228125,0.00185938
-9.37000e-07,0.00232813,0.00151563
-9.36800e-07,0.00190625,0.00025
-9.36600e-07,0.00140625,-0.000171875
-9.36400e-07,0.00132812,-0.0003125
-9.36200e-07,0.001875,-7.8125e-05
-9.36000e-07,0.00170312,0.000609375
-9.35800e-07,0.002125,0.00159375
-9.35600e-07,0.002875,0.003
-9.35400e-07,0.00303125,0.00404688
-9.35200e-07,0.00329688,0.00539063
-9.35000e-07,0.0036875,0.00746875
-9.34800e-07,0.00367188,0.00954688
-9.34600e-07,0.0041875,0.0120781
-9.34400e-07,0.00421875,0.0138594
-9.34200e-07,0.0046875,0.01475
-9.34000e-07,0.0045,0.0164219
-9.33800e-07,0.0040625,0.018375
-9.33600e-07,0.00348438,0.019625
-9.33400e-07,0.00215625,0.0205313
-9.33200e-07,0.000984375,0.0208438
-9.33000e-07,-0.0001875,0.0203906
-9.32800e-07,-0.00126562,0.0183281
-9.32600e-07,-0.00146875,0.0158125
-9.32400e-07,-0.00140625,0.0124844
-9.32200e-07,-0.000296875,0.00989063
-9.32000e-07,0.00059375,0.00648438
-9.31800e-07,0.00165625,0.00292188
-9.31600e-07,0.00335938,-0.000203125
-9.31400e-07,0.00439063,-0.00201562
-9.31200e-07,0.00545313,-0.004125
-9.31000e-07,0.00717188,-0.0051875
-9.30800e-07,0.0076875,-0.00609375
-9.30600e-07,0.0085,-0.00578125
-9.30400e-07,0.00848438,-0.00535937
-9.30200e-07,0.00935938,-0.00454687
-9.30000e-07,0.010125,-0.00345312
-9.29800e-07,0.0104844,-0.00226562
-9.29600e-07,0.0100469,-0.00232812
-9.29400e-07,0.0105156,-0.00204687
-9.29200e-07,0.0107656,-0.001625
-9.29000e-07,0.0109687,-0.00135937
-9.28800e-07,0.011125,-0.000984375
-9.28600e-07,0.0107187,-0.00028125
-9.28400e-07,0.0103437,0.000640625
-9.28200e-07,0.0098125,0.00214063
-9.28000e-07,0.00885938,0.0028125
-9.27800e-07,0.00826562,0.00309375
-9.27600e-07,0.00810938,0.004
-9.27400e-07,0.00790625,0.00473438
-9.27200e-07,0.00817188,0.00532813
-9.27000e-07,0.00851562,0.00617188
-9.26800e-07,0.00917188,0.0073125
-9.26600e-07,0.00967188,0.00803125
-9.26400e-07,0.00982813,0.00810938
-9.26200e-07,0.0099375,0.00790625
-9.26000e-07,0.00973438,0.00720313
-9.25800e-07,0.0101719,0.00676563
-9.25600e-07,0.0101719,0.00628125
