Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,1
Label,,,
TIME,CH1,CH2,CH3
-7.57700e-06,0.00510937,0.00040625,0.815156
-7.57680e-06,0.00492187,7.8125e-05,0.809219
-7.57660e-06,0.00465625,-9.375e-05,0.812344
-7.57640e-06,0.00475,0.00025,0.814219
-7.57620e-06,0.00476562,0.000625,0.816094
-7.57600e-06,0.00501562,0.00025,0.814375
-7.57580e-06,0.0051875,0.00028125,0.815625
-7.57560e-06,0.00496875,3.125e-05,0.810312
-7.57540e-06,0.00539062,0.0008125,0.81875
-7.57520e-06,0.00471875,0.000328125,0.810469
-7.57500e-06,0.0049375,0.000609375,0.816406
-7.57480e-06,0.00476562,0.000421875,0.813281
-7.57460e-06,0.00492187,0.00021875,0.811719
-7.57440e-06,0.00484375,0.000359375,0.811406
-7.57420e-06,0.00523437,0.00075,0.819844
-7.57400e-06,0.00465625,0.0004375,0.807656
-7.57380e-06,0.00454687,0.00015625,0.812812
-7.57360e-06,0.00471875,0.00028125,0.815469
-7.57340e-06,0.00532813,0.00075,0.814062
-7.57320e-06,0.00482813,0.000390625,0.808437
-7.57300e-06,0.00467187,1.5625e-05,0.812187
-7.57280e-06,0.00517187,-7.8125e-05,0.810625
-7.57260e-06,0.00529687,0.00084375,0.818594
-7.57240e-06,0.00515625,0.000765625,0.818594
-7.57220e-06,0.00445313,0.0003125,0.809375
-7.57200e-06,0.00515625,0.00021875,0.808281
-7.57180e-06,0.005125,0.00040625,0.813125
-7.57160e-06,0.00503125,0.00075,0.813437
-7.57140e-06,0.00489062,0.000375,0.811094
-7.57120e-06,0.00498437,0.00046875,0.813125
-7.57100e-06,0.00492187,0.00028125,0.817031
-7.57080e-06,0.00475,0.000125,0.811562
-7.57060e-06,0.00479687,0.000328125,0.814688
-7.57040e-06,0.00478125,0.0003125,0.809063
-7.57020e-06,0.00440625,-9.375e-05,0.810937
-7.57000e-06,0.005375,0.00021875,0.813125
-7.56980e-06,0.00479687,0.00021875,0.817812
-7.56960e-06,0.00475,0.00034375,0.811562
-7.56940e-06,0.0048125,0.00053125,0.815469
-7.56920e-06,0.00476562,0.000296875,0.80875
-7.56900e-06,0.0051875,0.000953125,0.81625
-7.56880e-06,0.00457813,0.0004375,0.81125
-7.56860e-06,0.00517187,0.000359375,0.817344
-7.56840e-06,0.00476562,0.00053125,0.813125
-7.56820e-06,0.00504687,0.000375,0.814062
-7.56800e-06,0.00482813,0.000234375,0.811719
-7.56780e-06,0.00517187,0.000859375,0.819687
-7.56760e-06,0.0046875,0.00028125,0.807812
-7.56740e-06,0.00453125,0.0001875,0.813906
-7.56720e-06,0.00476562,0.00034375,0.814219
-7.56700e-06,0.00545313,0.00071875,0.811875
-7.56680e-06,0.00510937,0.00028125,0.807969
-7.56660e-06,0.00464062,7.8125e-05,0.812812
-7.56640e-06,0.004875,0.00028125,0.810625
-7.56620e-06,0.00548437,0.00078125,0.8175
-7.56600e-06,0.00517187,0.000796875,0.820312
-7.56580e-06,0.00460937,0.000234375,0.813437
-7.56560e-06,0.00498437,-0.00025,0.810781
-7.56540e-06,0.005125,0.00053125,0.815937
-7.56520e-06,0.00503125,0.000515625,0.813281
-7.56500e-06,0.0044375,0.000109375,0.813594
-7.56480e-06,0.0049375,0.000421875,0.814531
-7.56460e-06,0.00489062,0.000203125,0.8175
-7.56440e-06,0.00467187,9.375e-05,0.811094
-7.56420e-06,0.0050625,0.0003125,0.818125
-7.56400e-06,0.00492187,0.0003125,0.81
-7.56380e-06,0.004625,-0.000125,0.812656
-7.56360e-06,0.00525,0.00040625,0.814219
-7.56340e-06,0.00473437,0.0003125,0.814062
-7.56320e-06,0.00471875,0.0003125,0.81375
-7.56300e-06,0.00520313,0.00040625,0.815937
-7.56280e-06,0.00476562,0.000296875,0.809375
-7.56260e-06,0.00520313,0.000875,0.817187
-7.56240e-06,0.00471875,0.000375,0.809375
-7.56220e-06,0.00523437,0.0005625,0.814531
-7.56200e-06,0.00470313,0.00046875,0.8125
-7.56180e-06,0.00507813,0.00040625,0.812656
-7.56160e-06,0.00464062,0.000359375,0.80875
-7.56140e-06,0.00520313,0.00096875,0.817812
-7.56120e-06,0.0045625,0.00040625,0.806719
-7.56100e-06,0.0049375,0.000375,0.812969
-7.56080e-06,0.00471875,0.000421875,0.813125
-7.56060e-06,0.005125,0.0005625,0.814844
-7.56040e-06,0.00496875,0.00015625,0.811875
-7.56020e-06,0.0045625,0.000125,0.813125
-7.56000e-06,0.004625,-0.000125,0.80875
-7.55980e-06,0.00526562,0.00103125,0.8175
-7.55960e-06,0.00528125,0.0009375,0.817656
-7.55940e-06,0.00460937,0.000171875,0.813281
-7.55920e-06,0.00484375,7.8125e-05,0.809219
-7.55900e-06,0.0050625,0.00028125,0.812812
-7.55880e-06,0.00501562,0.0006875,0.813125
-7.55860e-06,0.00495313,6.25e-05,0.811875
-7.55840e-06,0.00501562,0.000234375,0.817187
-7.55820e-06,0.00492187,0.000390625,0.818906
-7.55800e-06,0.00459375,-1.5625e-05,0.807344
-7.55780e-06,0.00514062,0.00034375,0.815625
-7.55760e-06,0.00526562,0.000140625,0.806562
-7.55740e-06,0.00479687,3.125e-05,0.811719
-7.55720e-06,0.00540625,0.000671875,0.814844
-7.55700e-06,0.0049375,0.000390625,0.814688
-7.55680e-06,0.0050625,0.000296875,0.813125
-7.55660e-06,0.00504687,0.000625,0.814844
-7.55640e-06,0.0045,0.000234375,0.807031
-7.55620e-06,0.00495313,0.00115625,0.816562
-7.55600e-06,0.00453125,0.000546875,0.811094
-7.55580e-06,0.00495313,0.000484375,0.818594
-7.55560e-06,0.00482813,0.0005,0.813906
-7.55540e-06,0.0049375,0.00040625,0.810625
-7.55520e-06,0.00501562,0.000390625,0.81125
-7.55500e-06,0.00521875,0.0006875,0.819531
-7.55480e-06,0.00465625,3.125e-05,0.811562
-7.55460e-06,0.0045625,0.000140625,0.812656
-7.55440e-06,0.00473437,0.000265625,0.815312
-7.55420e-06,0.00534375,0.000515625,0.818281
-7.55400e-06,0.00504687,0.00028125,0.810781
-7.55380e-06,0.0046875,-0.00015625,0.814375
-7.55360e-06,0.0048125,-0.00025,0.812031
-7.55340e-06,0.0054375,0.000953125,0.816406
-7.55320e-06,0.00515625,0.000734375,0.819687
-7.55300e-06,0.00451562,0.0001875,0.814844
-7.55280e-06,0.0046875,0.0005625,0.8125
-7.55260e-06,0.00514062,0.00034375,0.817344
-7.55240e-06,0.00470313,0.000609375,0.814375
-7.55220e-06,0.00432813,-9.375e-05,0.813281
-7.55200e-06,0.00484375,0.000140625,0.817031
-7.55180e-06,0.004875,0.0005625,0.817187
-7.55160e-06,0.0049375,0.000125,0.810781
-7.55140e-06,0.00521875,0.000546875,0.815625
-7.55120e-06,0.00507813,0.000375,0.808906
-7.55100e-06,0.004625,-7.8125e-05,0.812344
-7.55080e-06,0.0050625,0.000671875,0.815469
-7.55060e-06,0.00479687,0.000375,0.817812
-7.55040e-06,0.00495313,0.000296875,0.813906
-7.55020e-06,0.00515625,0.0004375,0.81625
-7.55000e-06,0.00490625,0.000328125,0.808281
-7.54980e-06,0.00515625,0.00084375,0.819219
-7.54960e-06,0.0045625,0.000140625,0.812031
-7.54940e-06,0.00509375,0.000328125,0.818437
-7.54920e-06,0.004625,0.000453125,0.815469
-7.54900e-06,0.00479687,0.00028125,0.815
-7.54880e-06,0.00482813,0.000296875,0.812031
-7.54860e-06,0.0051875,0.000734375,0.819375
-7.54840e-06,0.0045,-6.25e-05,0.810937
-7.54820e-06,0.00440625,6.25e-05,0.813125
-7.54800e-06,0.00432813,0.000296875,0.814375
-7.54780e-06,0.005,0.00021875,0.817969
-7.54760e-06,0.0051875,0.00021875,0.810156
-7.54740e-06,0.00464062,6.25e-05,0.813437
-7.54720e-06,0.0045,-0.00034375,0.811719
-7.54700e-06,0.00510937,0.00084375,0.818437
-7.54680e-06,0.00517187,0.000796875,0.822969
-7.54660e-06,0.00464062,1.5625e-05,0.811875
-7.54640e-06,0.0050625,6.25e-05,0.811562
-7.54620e-06,0.00495313,0.000171875,0.817344
-7.54600e-06,0.00490625,0.00065625,0.815
-7.54580e-06,0.00471875,-9.375e-05,0.814688
-7.54560e-06,0.0050625,0.00028125,0.814844
-7.54540e-06,0.00478125,0.00046875,0.818125
-7.54520e-06,0.004625,-7.8125e-05,0.812187
-7.54500e-06,0.00485937,0.000265625,0.818125
-7.54480e-06,0.00501562,4.6875e-05,0.809844
-7.54460e-06,0.00478125,3.125e-05,0.814531
-7.54440e-06,0.00525,0.00028125,0.815469
-7.54420e-06,0.00475,0.0004375,0.815625
-7.54400e-06,0.00448437,0.000265625,0.814688
-7.54380e-06,0.004875,0.0003125,0.820312
-7.54360e-06,0.0048125,0.000453125,0.813125
-7.54340e-06,0.00501562,0.0009375,0.819375
-7.54320e-06,0.00467187,0.000375,0.811406
-7.54300e-06,0.00482813,0.00028125,0.819375
-7.54280e-06,0.00464062,0.000109375,0.812187
-7.54260e-06,0.00496875,0.00028125,0.814844
-7.54240e-06,0.00470313,0.000125,0.813594
-7.54220e-06,0.005125,0.000625,0.821719
-7.54200e-06,0.00460937,0.00025,0.8125
-7.54180e-06,0.00442187,0.000265625,0.815
-7.54160e-06,0.004625,9.375e-05,0.816719
-7.54140e-06,0.00503125,0.0001875,0.819375
-7.54120e-06,0.0049375,0,0.813281
-7.54100e-06,0.00448437,-0.00021875,0.814688
-7.54080e-06,0.00464062,-0.000171875,0.814531
-7.54060e-06,0.00535937,0.000609375,0.819375
-7.54040e-06,0.00520313,0.000609375,0.824062
-7.54020e-06,0.00435937,-0.0001875,0.812344
-7.54000e-06,0.00470313,0.000171875,0.810625
-7.53980e-06,0.0050625,0.000171875,0.817031
-7.53960e-06,0.004875,0.000375,0.811719
-7.53940e-06,0.00453125,-0.000125,0.812969
-7.53920e-06,0.00492187,7.8125e-05,0.817031
-7.53900e-06,0.00484375,0.0004375,0.818281
-7.53880e-06,0.00435937,9.375e-05,0.8125
-7.53860e-06,0.00520313,0.000234375,0.818125
-7.53840e-06,0.00523437,7.8125e-05,0.810156
-7.53820e-06,0.00475,1.5625e-05,0.812812
-7.53800e-06,0.00514062,0.000375,0.815156
-7.53780e-06,0.00482813,0.0004375,0.8175
-7.53760e-06,0.00453125,-7.8125e-05,0.814531
-7.53740e-06,0.0050625,0.00034375,0.819063
-7.53720e-06,0.0048125,0.00015625,0.810156
-7.53700e-06,0.00515625,0.000890625,0.819531
-7.53680e-06,0.00475,0.000375,0.811406
-7.53660e-06,0.00520313,0.00028125,0.820781
-7.53640e-06,0.004875,0.000125,0.814531
-7.53620e-06,0.00496875,9.375e-05,0.8175
-7.53600e-06,0.00479687,0.000453125,0.814375
-7.53580e-06,0.00503125,0.000578125,0.820781
-7.53560e-06,0.0045,-3.125e-05,0.812812
-7.53540e-06,0.00442187,-6.25e-05,0.81375
-7.53520e-06,0.00478125,0.000390625,0.815781
-7.53500e-06,0.00484375,0.000234375,0.81625
-7.53480e-06,0.00503125,0.000390625,0.812656
-7.53460e-06,0.00448437,-0.000125,0.815937
-7.53440e-06,0.00432813,-0.000390625,0.812969
-7.53420e-06,0.00520313,0.000828125,0.819375
-7.53400e-06,0.00514062,0.00065625,0.822812
-7.53380e-06,0.00453125,0.000109375,0.814688
-7.53360e-06,0.005125,-6.25e-05,0.814531
-7.53340e-06,0.00503125,3.125e-05,0.81875
-7.53320e-06,0.00476562,0.0005625,0.817031
-7.53300e-06,0.00460937,-0.00025,0.814062
-7.53280e-06,0.004875,0.000109375,0.816094
-7.53260e-06,0.00495313,0.00040625,0.819219
-7.53240e-06,0.0046875,0,0.812812
-7.53220e-06,0.00509375,0.000421875,0.818594
-7.53200e-06,0.00490625,6.25e-05,0.811406
-7.53180e-06,0.00479687,-0.000125,0.813594
-7.53160e-06,0.00517187,0.000234375,0.817031
-7.53140e-06,0.005,0.000453125,0.817969
-7.53120e-06,0.00448437,7.8125e-05,0.813906
-7.53100e-06,0.005125,0.000546875,0.819844
-7.53080e-06,0.00457813,-3.125e-05,0.812656
-7.53060e-06,0.00525,0.00059375,0.822656
-7.53040e-06,0.00464062,-1.5625e-05,0.812031
-7.53020e-06,0.00515625,0.00046875,0.822969
-7.53000e-06,0.00454687,0.000265625,0.814375
-7.52980e-06,0.00501562,0.000171875,0.8175
-7.52960e-06,0.00482813,0.000328125,0.815625
-7.52940e-06,0.00492187,0.00065625,0.823281
-7.52920e-06,0.00457813,0.000109375,0.81375
-7.52900e-06,0.004375,-1.5625e-05,0.815312
-7.52880e-06,0.0049375,0.00028125,0.818437
-7.52860e-06,0.004875,0.000390625,0.818906
-7.52840e-06,0.00498437,0.00021875,0.812031
-7.52820e-06,0.004625,-3.125e-05,0.81375
-7.52800e-06,0.00465625,-0.000140625,0.81375
-7.52780e-06,0.00526562,0.00059375,0.819844
-7.52760e-06,0.00503125,0.000578125,0.822812
-7.52740e-06,0.00454687,-0.000234375,0.815625
-7.52720e-06,0.00496875,-1.5625e-05,0.815
-7.52700e-06,0.00489062,0.000171875,0.8175
-7.52680e-06,0.00459375,0.000546875,0.814219
-7.52660e-06,0.00428125,-9.375e-05,0.815312
-7.52640e-06,0.0050625,0.000125,0.816406
-7.52620e-06,0.00492187,0.000359375,0.819844
-7.52600e-06,0.004625,9.375e-05,0.815312
-7.52580e-06,0.00501562,0.00053125,0.820625
-7.52560e-06,0.00496875,1.5625e-05,0.811094
-7.52540e-06,0.00475,-0.0001875,0.812969
-7.52520e-06,0.00510937,0.000375,0.816406
-7.52500e-06,0.00490625,7.8125e-05,0.818125
-7.52480e-06,0.00454687,-1.5625e-05,0.815
-7.52460e-06,0.00498437,0.00028125,0.818125
-7.52440e-06,0.00446875,6.25e-05,0.812344
-7.52420e-06,0.00514062,0.000921875,0.820937
-7.52400e-06,0.00457813,0.000140625,0.81125
-7.52380e-06,0.005,0.00040625,0.821562
-7.52360e-06,0.00476562,-0.000109375,0.815625
-7.52340e-06,0.00484375,0.0001875,0.818281
-7.52320e-06,0.00479687,0.00021875,0.816094
-7.52300e-06,0.00476562,0.000609375,0.821094
-7.52280e-06,0.0045,0.000140625,0.811719
-7.52260e-06,0.00453125,7.8125e-05,0.817187
-7.52240e-06,0.00485937,7.8125e-05,0.818906
-7.52220e-06,0.00484375,0.000265625,0.819219
-7.52200e-06,0.00485937,6.25e-05,0.811406
-7.52180e-06,0.00476562,-0.000171875,0.814375
-7.52160e-06,0.00471875,-0.0001875,0.81625
-7.52140e-06,0.00503125,0.000625,0.823125
-7.52120e-06,0.00515625,0.0006875,0.825
-7.52100e-06,0.00464062,-3.125e-05,0.815625
-7.52080e-06,0.00479687,6.25e-05,0.813906
-7.52060e-06,0.00495313,0.000140625,0.820312
-7.52040e-06,0.00470313,0.000515625,0.816875
-7.52020e-06,0.004375,-0.00015625,0.814844
-7.52000e-06,0.00473437,9.375e-05,0.817187
-7.51980e-06,0.00457813,4.6875e-05,0.820312
-7.51960e-06,0.00459375,-9.375e-05,0.818281
-7.51940e-06,0.004625,0.000203125,0.819375
-7.51920e-06,0.00489062,-6.25e-05,0.81375
-7.51900e-06,0.00464062,-4.6875e-05,0.815312
-7.51880e-06,0.00520313,0.000109375,0.816875
-7.51860e-06,0.00476562,0.00021875,0.818125
-7.51840e-06,0.00434375,0.000265625,0.813906
-7.51820e-06,0.0049375,0.0003125,0.818281
-7.51800e-06,0.00457813,-0.000125,0.811406
-7.51780e-06,0.005125,0.0005,0.8225
-7.51760e-06,0.00460937,0.000171875,0.814375
-7.51740e-06,0.00498437,0.000578125,0.821094
-7.51720e-06,0.00453125,-0.000140625,0.81875
-7.51700e-06,0.0049375,3.125e-05,0.817344
-7.51680e-06,0.00482813,9.375e-05,0.815312
-7.51660e-06,0.00485937,0.00059375,0.821562
-7.51640e-06,0.0043125,-9.375e-05,0.811719
-7.51620e-06,0.00454687,-0.000140625,0.817031
-7.51600e-06,0.00496875,9.375e-05,0.818594
-7.51580e-06,0.00510937,-0.0001875,0.819063
-7.51560e-06,0.00503125,-0.000234375,0.814531
-7.51540e-06,0.00435937,-0.000375,0.814219
-7.51520e-06,0.00473437,-0.000125,0.815
-7.51500e-06,0.00517187,0.00034375,0.818281
-7.51480e-06,0.005125,0.00078125,0.823125
-7.51460e-06,0.00459375,-1.5625e-05,0.81625
-7.51440e-06,0.00484375,0.000109375,0.814688
-7.51420e-06,0.00475,0.000140625,0.820312
-7.51400e-06,0.00475,0.000203125,0.816406
-7.51380e-06,0.00464062,-0.000203125,0.815469
-7.51360e-06,0.0049375,9.375e-05,0.818906
-7.51340e-06,0.00490625,0.000203125,0.819687
-7.51320e-06,0.00473437,4.6875e-05,0.816562
-7.51300e-06,0.00478125,0.00015625,0.819687
-7.51280e-06,0.00470313,-0.00021875,0.812344
-7.51260e-06,0.00467187,-0.000296875,0.813594
-7.51240e-06,0.00470313,0.000421875,0.81625
-7.51220e-06,0.00464062,0.00021875,0.817187
-7.51200e-06,0.00454687,0.000234375,0.815781
-7.51180e-06,0.0049375,0.0001875,0.817187
-7.51160e-06,0.00453125,-3.125e-05,0.811406
-7.51140e-06,0.00517187,0.00090625,0.821094
-7.51120e-06,0.00464062,-9.375e-05,0.813125
-7.51100e-06,0.00489062,0.00021875,0.821406
-7.51080e-06,0.00467187,-0.000375,0.814531
-7.51060e-06,0.00495313,6.25e-05,0.819219
-7.51040e-06,0.00457813,-6.25e-05,0.815469
-7.51020e-06,0.00504687,0.0004375,0.82375
-7.51000e-06,0.00439062,-0.0005,0.812969
-7.50980e-06,0.00434375,-0.000140625,0.819219
-7.50960e-06,0.00498437,6.25e-05,0.819063
-7.50940e-06,0.00495313,-6.25e-05,0.818906
-7.50920e-06,0.00473437,-6.25e-05,0.813594
-7.50900e-06,0.00460937,-0.00028125,0.815
-7.50880e-06,0.00439062,-6.25e-05,0.814688
-7.50860e-06,0.00495313,0.00040625,0.822187
-7.50840e-06,0.005125,0.000640625,0.824844
-7.50820e-06,0.00453125,-0.000265625,0.816094
-7.50800e-06,0.00478125,-0.000125,0.816719
-7.50780e-06,0.0050625,4.6875e-05,0.818281
-7.50760e-06,0.00482813,0.000296875,0.817656
-7.50740e-06,0.00442187,-0.000296875,0.815781
-7.50720e-06,0.0050625,-6.25e-05,0.815937
-7.50700e-06,0.005,6.25e-05,0.819844
-7.50680e-06,0.00459375,1.5625e-05,0.815625
-7.50660e-06,0.00485937,0.000328125,0.818594
-7.50640e-06,0.00467187,-9.375e-05,0.814844
-7.50620e-06,0.00475,-0.000234375,0.813437
-7.50600e-06,0.00492187,0.000296875,0.816719
-7.50580e-06,0.00475,0.000140625,0.820312
-7.50560e-06,0.00451562,0.000265625,0.817812
-7.50540e-06,0.004875,0.000109375,0.820312
-7.50520e-06,0.00432813,-0.00071875,0.812031
-7.50500e-06,0.0050625,0.000421875,0.821719
-7.50480e-06,0.004625,6.25e-05,0.814688
-7.50460e-06,0.0049375,0.000421875,0.823437
-7.50440e-06,0.00446875,4.6875e-05,0.816562
-7.50420e-06,0.00465625,4.6875e-05,0.81875
-7.50400e-06,0.004625,0.0003125,0.818125
-7.50380e-06,0.004875,0.000203125,0.82375
-7.50360e-06,0.00448437,-7.8125e-05,0.813437
-7.50340e-06,0.00445313,0.000109375,0.816406
-7.50320e-06,0.00459375,0.000328125,0.819063
-7.50300e-06,0.00482813,0.0001875,0.820469
-7.50280e-06,0.0048125,-0.000171875,0.813281
-7.50260e-06,0.0045625,-0.000296875,0.815781
-7.50240e-06,0.0043125,-0.000234375,0.813125
-7.50220e-06,0.00509375,0.0005625,0.819687
-7.50200e-06,0.00507813,0.00053125,0.823437
-7.50180e-06,0.00432813,-0.00065625,0.816094
-7.50160e-06,0.00501562,0,0.816875
-7.50140e-06,0.00507813,0.0004375,0.82
-7.50120e-06,0.00473437,0.000109375,0.815937
-7.50100e-06,0.00435937,-0.000375,0.815469
-7.50080e-06,0.00476562,6.25e-05,0.819063
-7.50060e-06,0.00485937,1.5625e-05,0.819687
-7.50040e-06,0.004625,-4.6875e-05,0.8175
-7.50020e-06,0.00442187,-7.8125e-05,0.820781
-7.50000e-06,0.00448437,-0.000328125,0.814219
-7.49980e-06,0.00446875,-0.00025,0.812656
-7.49960e-06,0.00476562,9.375e-05,0.815625
-7.49940e-06,0.00475,-0.0003125,0.8175
-7.49920e-06,0.00490625,-0.000125,0.817656
-7.49900e-06,0.0048125,4.6875e-05,0.820156
-7.49880e-06,0.0043125,-0.000140625,0.811094
-7.49860e-06,0.00495313,0.000359375,0.8225
-7.49840e-06,0.00465625,-1.5625e-05,0.816562
-7.49820e-06,0.00490625,0.000359375,0.820937
-7.49800e-06,0.00428125,-4.6875e-05,0.815156
-7.49780e-06,0.004625,0.000125,0.819687
-7.49760e-06,0.005,7.8125e-05,0.817187
-7.49740e-06,0.0048125,0.000421875,0.823125
-7.49720e-06,0.004375,-0.000171875,0.814531
-7.49700e-06,0.0043125,-6.25e-05,0.820156
-7.49680e-06,0.00473437,0.0001875,0.818281
-7.49660e-06,0.0049375,0.000109375,0.820312
-7.49640e-06,0.00464062,-0.000296875,0.814844
-7.49620e-06,0.00439062,-4.6875e-05,0.8175
-7.49600e-06,0.00471875,-0.000203125,0.812812
-7.49580e-06,0.00510937,0.00046875,0.821875
-7.49560e-06,0.0050625,0.000625,0.822812
-7.49540e-06,0.00425,-0.000265625,0.813125
-7.49520e-06,0.00476562,0.000125,0.815156
-7.49500e-06,0.00503125,0.000109375,0.821094
-7.49480e-06,0.00473437,-0.00015625,0.816562
-7.49460e-06,0.0045,-0.00025,0.817812
-7.49440e-06,0.00495313,-3.125e-05,0.818125
-7.49420e-06,0.00501562,9.375e-05,0.821094
-7.49400e-06,0.00482813,-1.5625e-05,0.817969
-7.49380e-06,0.00459375,-1.5625e-05,0.82
-7.49360e-06,0.00503125,6.25e-05,0.813281
-7.49340e-06,0.00484375,-0.000265625,0.813906
-7.49320e-06,0.00454687,-0.000109375,0.81625
-7.49300e-06,0.00484375,-0.000265625,0.819219
-7.49280e-06,0.00453125,-4.6875e-05,0.817344
-7.49260e-06,0.00485937,7.8125e-05,0.821719
-7.49240e-06,0.00420313,-0.000734375,0.812187
-7.49220e-06,0.00515625,0.000171875,0.820625
-7.49200e-06,0.00467187,7.8125e-05,0.818594
-7.49180e-06,0.00478125,0.00028125,0.825
-7.49160e-06,0.00446875,6.25e-05,0.817031
-7.49140e-06,0.0048125,-4.6875e-05,0.818281
-7.49120e-06,0.00464062,-7.8125e-05,0.8175
-7.49100e-06,0.00482813,0.00034375,0.822969
-7.49080e-06,0.00409375,-0.0003125,0.814844
-7.49060e-06,0.00439062,-9.375e-05,0.818281
-7.49040e-06,0.00465625,3.125e-05,0.818594
-7.49020e-06,0.00471875,6.25e-05,0.819375
-7.49000e-06,0.00467187,-0.000109375,0.814375
-7.48980e-06,0.0046875,-0.00046875,0.817031
-7.48960e-06,0.0046875,-0.0001875,0.814375
-7.48940e-06,0.004875,0.000171875,0.821875
-7.48920e-06,0.00510937,0.00065625,0.821094
-7.48900e-06,0.0043125,-0.000515625,0.814219
-7.48880e-06,0.00476562,-1.5625e-05,0.815625
-7.48860e-06,0.00467187,9.375e-05,0.819687
-7.48840e-06,0.00470313,0.000171875,0.813906
-7.48820e-06,0.00445313,-0.000265625,0.81375
-7.48800e-06,0.00501562,1.5625e-05,0.81875
-7.48780e-06,0.00490625,7.8125e-05,0.818906
-7.48760e-06,0.00479687,-9.375e-05,0.815937
-7.48740e-06,0.0045625,-3.125e-05,0.820625
-7.48720e-06,0.004375,-0.000390625,0.812969
-7.48700e-06,0.00479687,-0.000203125,0.81375
-7.48680e-06,0.00482813,0.00025,0.816875
-7.48660e-06,0.00459375,-3.125e-05,0.81875
-7.48640e-06,0.0046875,0.000359375,0.81625
-7.48620e-06,0.0048125,3.125e-05,0.820312
-7.48600e-06,0.00421875,-0.000296875,0.809844
-7.48580e-06,0.005125,0.00046875,0.822344
-7.48560e-06,0.00464062,-7.8125e-05,0.814219
-7.48540e-06,0.00496875,0.00028125,0.823437
-7.48520e-06,0.00467187,-7.8125e-05,0.814062
-7.48500e-06,0.00479687,0.000125,0.817969
-7.48480e-06,0.00459375,4.6875e-05,0.814531
-7.48460e-06,0.00479687,0.00025,0.820156
-7.48440e-06,0.00414062,-0.00025,0.812187
-7.48420e-06,0.00434375,-0.000328125,0.815625
-7.48400e-06,0.00482813,-9.375e-05,0.818437
-7.48380e-06,0.00496875,4.6875e-05,0.82125
-7.48360e-06,0.00475,-9.375e-05,0.81125
-7.48340e-06,0.00467187,-0.00015625,0.817031
-7.48320e-06,0.00476562,-0.0001875,0.814531
-7.48300e-06,0.00507813,0.000578125,0.820312
-7.48280e-06,0.005,0.00053125,0.825469
-7.48260e-06,0.00442187,-0.0004375,0.815781
-7.48240e-06,0.0045,-0.00025,0.814844
-7.48220e-06,0.00482813,0.000125,0.817812
-7.48200e-06,0.0046875,0.000125,0.815312
-7.48180e-06,0.00439062,-9.375e-05,0.813906
-7.48160e-06,0.00484375,6.25e-05,0.815937
-7.48140e-06,0.00482813,0.000140625,0.819219
-7.48120e-06,0.00440625,0,0.812812
-7.48100e-06,0.00479687,1.5625e-05,0.820625
-7.48080e-06,0.00478125,-0.000328125,0.813281
-7.48060e-06,0.00485937,-0.000140625,0.815
-7.48040e-06,0.00470313,0.00028125,0.817187
-7.48020e-06,0.0046875,-0.00021875,0.816719
-7.48000e-06,0.00434375,-0.00028125,0.816406
-7.47980e-06,0.00484375,7.8125e-05,0.820469
-7.47960e-06,0.00434375,-0.0005,0.811719
-7.47940e-06,0.00503125,0.000375,0.818437
-7.47920e-06,0.00467187,0.0001875,0.816094
-7.47900e-06,0.0049375,0.00028125,0.822812
-7.47880e-06,0.00467187,0,0.8175
-7.47860e-06,0.0045625,-0.000125,0.815937
-7.47840e-06,0.00489062,0,0.816094
