Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,2
Label,,,
TIME,CH1,CH2,CH3
-9.83960e-06,0.00779688,0.00335937,6.10906
-9.83940e-06,0.0075,0.00348437,6.10219
-9.83920e-06,0.00742188,0.00360938,6.10562
-9.83900e-06,0.0075625,0.00335937,6.11438
-9.83880e-06,0.00757813,0.003125,6.11656
-9.83860e-06,0.00757813,0.00309375,6.11375
-9.83840e-06,0.00723438,0.0030625,6.1125
-9.83820e-06,0.00779688,0.00304688,6.10844
-9.83800e-06,0.008,0.002875,6.09656
-9.83780e-06,0.00753125,0.00282813,6.08594
-9.83760e-06,0.0069375,0.00309375,6.0925
-9.83740e-06,0.00685938,0.00314063,6.10406
-9.83720e-06,0.007,0.003125,6.10625
-9.83700e-06,0.007375,0.0030625,6.10625
-9.83680e-06,0.00729688,0.00298437,6.09375
-9.83660e-06,0.00746875,0.00284375,6.09313
-9.83640e-06,0.00721875,0.00276562,6.09938
-9.83620e-06,0.00751563,0.00285937,6.10969
-9.83600e-06,0.00726563,0.00273438,6.10594
-9.83580e-06,0.00721875,0.003,6.09438
-9.83560e-06,0.00717188,0.00298437,6.07938
-9.83540e-06,0.00748438,0.00285937,6.09438
-9.83520e-06,0.00723438,0.00276562,6.10688
-9.83500e-06,0.00746875,0.0025625,6.10781
-9.83480e-06,0.00726563,0.00307812,6.10875
-9.83460e-06,0.007,0.00289062,6.10438
-9.83440e-06,0.00746875,0.00309375,6.10063
-9.83420e-06,0.00721875,0.002875,6.08531
-9.83400e-06,0.00728125,0.00245313,6.08688
-9.83380e-06,0.00684375,0.00296875,6.08
-9.83360e-06,0.00678125,0.00251563,6.09219
-9.83340e-06,0.00720313,0.00303125,6.10188
-9.83320e-06,0.00726563,0.0028125,6.10031
-9.83300e-06,0.00725,0.00271875,6.10531
-9.83280e-06,0.00735938,0.00270313,6.09969
-9.83260e-06,0.00745313,0.0025625,6.08844
-9.83240e-06,0.00709375,0.00242188,6.08406
-9.83220e-06,0.00710938,0.00273438,6.0875
-9.83200e-06,0.00689063,0.00246875,6.08656
-9.83180e-06,0.00707813,0.0025625,6.07656
-9.83160e-06,0.00723438,0.00298437,6.08812
-9.83140e-06,0.00692188,0.00282813,6.07719
-9.83120e-06,0.00685938,0.00276562,6.08219
-9.83100e-06,0.00728125,0.00251563,6.07406
-9.83080e-06,0.00707813,0.00235937,6.07188
-9.83060e-06,0.00704688,0.0021875,6.07031
-9.83040e-06,0.00704688,0.00254688,6.06813
-9.83020e-06,0.00692188,0.00245313,6.06594
-9.83000e-06,0.00707813,0.00239062,6.06156
-9.82980e-06,0.00715625,0.00226562,6.06094
-9.82960e-06,0.007125,0.00223438,6.05563
-9.82940e-06,0.00701563,0.00245313,6.06875
-9.82920e-06,0.00723438,0.00229688,6.06188
-9.82900e-06,0.007125,0.002375,6.05719
-9.82880e-06,0.00685938,0.00265625,6.05156
-9.82860e-06,0.0066875,0.00275,6.05094
-9.82840e-06,0.00665625,0.00242188,6.06062
-9.82820e-06,0.0071875,0.00215625,6.05094
-9.82800e-06,0.0071875,0.00198437,6.05656
-9.82780e-06,0.007375,0.00184375,6.04406
-9.82760e-06,0.00732813,0.00234375,6.05687
-9.82740e-06,0.0068125,0.002375,6.05813
-9.82720e-06,0.00645313,0.0019375,6.05313
-9.82700e-06,0.00698438,0.00254688,6.04344
-9.82680e-06,0.00685938,0.00251563,6.03594
-9.82660e-06,0.00709375,0.00214063,6.035
-9.82640e-06,0.007125,0.00240625,6.04094
-9.82620e-06,0.00692188,0.00245313,6.03094
-9.82600e-06,0.00714063,0.00221875,6.02906
-9.82580e-06,0.006875,0.002375,6.03219
-9.82560e-06,0.00673438,0.00179688,6.02937
-9.82540e-06,0.00682813,0.00201563,6.02406
-9.82520e-06,0.00696875,0.002625,6.03
-9.82500e-06,0.00690625,0.00215625,6.02469
-9.82480e-06,0.00682813,0.0023125,6.03688
-9.82460e-06,0.00696875,0.00259375,6.03938
-9.82440e-06,0.007,0.00234375,6.03156
-9.82420e-06,0.00714063,0.00253125,6.01562
-9.82400e-06,0.006875,0.0025,6.01594
-9.82380e-06,0.00698438,0.00265625,6.01375
-9.82360e-06,0.0068125,0.00217187,6.0225
-9.82340e-06,0.00654688,0.00253125,6.01906
-9.82320e-06,0.00634375,0.00221875,6.01906
-9.82300e-06,0.0070625,0.0019375,6.0225
-9.82280e-06,0.00671875,0.00185937,6.03219
-9.82260e-06,0.00689063,0.00210938,6.03938
-9.82240e-06,0.0065625,0.00246875,6.04969
-9.82220e-06,0.00709375,0.0020625,6.03906
-9.82200e-06,0.00678125,0.00164063,6.03781
-9.82180e-06,0.00671875,0.0016875,6.02719
-9.82160e-06,0.0070625,0.00220313,6.04375
-9.82140e-06,0.00684375,0.002125,6.04594
-9.82120e-06,0.0068125,0.00210938,6.04781
-9.82100e-06,0.00682813,0.00214063,6.04156
-9.82080e-06,0.00653125,0.00214063,6.03594
-9.82060e-06,0.00704688,0.00240625,6.03125
-9.82040e-06,0.00698438,0.00190625,6.03094
-9.82020e-06,0.00692188,0.00165625,6.03031
-9.82000e-06,0.00654688,0.0020625,6.03875
-9.81980e-06,0.0068125,0.00239062,6.04469
-9.81960e-06,0.0073125,0.00210938,6.04656
-9.81940e-06,0.00703125,0.00204688,6.03625
-9.81920e-06,0.00653125,0.0020625,6.03156
-9.81900e-06,0.00659375,0.00207812,6.02562
-9.81880e-06,0.00689063,0.00248437,6.02562
-9.81860e-06,0.0070625,0.00217187,6.02125
-9.81840e-06,0.00704688,0.00176562,6.03719
-9.81820e-06,0.00717188,0.00178125,6.0475
-9.81800e-06,0.00689063,0.00157812,6.0475
-9.81780e-06,0.00676563,0.00192188,6.04125
-9.81760e-06,0.006875,0.0021875,6.04063
-9.81740e-06,0.00707813,0.00182813,6.04625
-9.81720e-06,0.006875,0.00165625,6.05344
-9.81700e-06,0.00675,0.002,6.05344
-9.81680e-06,0.00679688,0.00182813,6.04188
-9.81660e-06,0.006875,0.00185937,6.03094
-9.81640e-06,0.00723438,0.00173438,6.03125
-9.81620e-06,0.00707813,0.00185937,6.03625
-9.81600e-06,0.00684375,0.0019375,6.03875
-9.81580e-06,0.00667188,0.00157812,6.05406
-9.81560e-06,0.00695313,0.00175,6.06281
-9.81540e-06,0.00684375,0.0018125,6.05938
-9.81520e-06,0.006875,0.00221875,6.06094
-9.81500e-06,0.00710938,0.00184375,6.05313
-9.81480e-06,0.0070625,0.001875,6.06156
-9.81460e-06,0.00704688,0.00170313,6.05625
-9.81440e-06,0.00675,0.0018125,6.05969
-9.81420e-06,0.00696875,0.00175,6.06031
-9.81400e-06,0.00645313,0.00184375,6.05344
-9.81380e-06,0.0068125,0.00176562,6.05094
-9.81360e-06,0.00678125,0.0016875,6.05094
-9.81340e-06,0.00709375,0.0018125,6.05625
-9.81320e-06,0.00675,0.00190625,6.05813
-9.81300e-06,0.006625,0.00209375,6.07219
-9.81280e-06,0.00670313,0.00175,6.07031
-9.81260e-06,0.00692188,0.00175,6.07094
-9.81240e-06,0.00725,0.00201563,6.08094
-9.81220e-06,0.00667188,0.00170313,6.07063
-9.81200e-06,0.00707813,0.00164063,6.07375
-9.81180e-06,0.00678125,0.0018125,6.05938
-9.81160e-06,0.00679688,0.00198437,6.05438
-9.81140e-06,0.00653125,0.00223438,6.0625
-9.81120e-06,0.007,0.00185937,6.08188
-9.81100e-06,0.00692188,0.00189062,6.08469
-9.81080e-06,0.00670313,0.00160938,6.07625
-9.81060e-06,0.00678125,0.00179688,6.06531
-9.81040e-06,0.00720313,0.00175,6.065
-9.81020e-06,0.00696875,0.00171875,6.07344
-9.81000e-06,0.00740625,0.00142188,6.07375
-9.80980e-06,0.00675,0.00189062,6.06844
-9.80960e-06,0.006875,0.00190625,6.06563
-9.80940e-06,0.00642188,0.00151563,6.07563
-9.80920e-06,0.0069375,0.00185937,6.07531
-9.80900e-06,0.00679688,0.00154688,6.06344
-9.80880e-06,0.00684375,0.00173438,6.06563
-9.80860e-06,0.00690625,0.00179688,6.05875
-9.80840e-06,0.00695313,0.00204688,6.06719
-9.80820e-06,0.00670313,0.00175,6.05594
-9.80800e-06,0.0066875,0.0015625,6.06031
-9.80780e-06,0.00698438,0.00190625,6.07094
-9.80760e-06,0.00690625,0.00159375,6.07125
-9.80740e-06,0.00671875,0.00157812,6.07469
-9.80720e-06,0.00701563,0.00184375,6.07875
-9.80700e-06,0.00685938,0.0025625,6.075
-9.80680e-06,0.00675,0.0020625,6.0725
-9.80660e-06,0.00709375,0.002,6.06375
-9.80640e-06,0.00678125,0.00217187,6.06563
-9.80620e-06,0.006875,0.00184375,6.06062
-9.80600e-06,0.00670313,0.00165625,6.06281
-9.80580e-06,0.00679688,0.00171875,6.06594
-9.80560e-06,0.00665625,0.00170313,6.06875
-9.80540e-06,0.00679688,0.00164063,6.05687
-9.80520e-06,0.00676563,0.00139062,6.06438
-9.80500e-06,0.00639063,0.0016875,6.06656
-9.80480e-06,0.00634375,0.0020625,6.07406
-9.80460e-06,0.0066875,0.00201563,6.0675
-9.80440e-06,0.00692188,0.00195312,6.0725
-9.80420e-06,0.006875,0.00192188,6.07344
-9.80400e-06,0.00614063,0.00146875,6.08594
-9.80380e-06,0.00632813,0.00173438,6.09906
-9.80360e-06,0.00682813,0.0016875,6.08438
-9.80340e-06,0.00690625,0.00198437,6.065
-9.80320e-06,0.00675,0.0018125,6.05063
-9.80300e-06,0.0065625,0.00153125,6.04969
-9.80280e-06,0.00675,0.00157812,6.05719
-9.80260e-06,0.007,0.0019375,6.05687
-9.80240e-06,0.00670313,0.00214063,6.06156
-9.80220e-06,0.00659375,0.00175,6.06125
-9.80200e-06,0.00635938,0.00210938,6.05125
-9.80180e-06,0.00664063,0.00189062,6.04188
-9.80160e-06,0.00596875,0.00146875,6.04344
-9.80140e-06,0.00675,0.00229688,6.06438
-9.80120e-06,0.0065,0.00128125,6.06344
-9.80100e-06,0.006875,0.0015,6.05625
-9.80080e-06,0.00692188,0.00167187,6.05438
-9.80060e-06,0.00689063,0.00165625,6.05656
-9.80040e-06,0.006375,0.00132813,6.05219
-9.80020e-06,0.00692188,0.00165625,6.05313
-9.80000e-06,0.00648438,0.0016875,6.04688
-9.79980e-06,0.00635938,0.00198437,6.04031
-9.79960e-06,0.00623438,0.00182813,6.06125
-9.79940e-06,0.00626563,0.00140625,6.05438
-9.79920e-06,0.00632813,0.00126562,6.04875
-9.79900e-06,0.00645313,0.00175,6.03969
-9.79880e-06,0.00654688,0.00190625,6.03531
-9.79860e-06,0.00639063,0.00217187,6.03219
-9.79840e-06,0.00635938,0.00189062,6.03688
-9.79820e-06,0.00654688,0.0019375,6.03594
-9.79800e-06,0.0064375,0.00242188,6.05188
-9.79780e-06,0.00642188,0.0025,6.04781
-9.79760e-06,0.00592188,0.00201563,6.03875
-9.79740e-06,0.00620313,0.00207812,6.04469
-9.79720e-06,0.00651563,0.00146875,6.05188
-9.79700e-06,0.0064375,0.00178125,6.05
-9.79680e-06,0.00635938,0.001875,6.04125
-9.79660e-06,0.00592188,0.00190625,6.02937
-9.79640e-06,0.00635938,0.0014375,6.04063
-9.79620e-06,0.00628125,0.00178125,6.0325
-9.79600e-06,0.00642188,0.002625,6.03844
-9.79580e-06,0.00660938,0.0016875,6.02594
-9.79560e-06,0.00657813,0.00167187,6.02781
-9.79540e-06,0.00675,0.00170313,6.02031
-9.79520e-06,0.00653125,0.00170313,6.03031
-9.79500e-06,0.00679688,0.00215625,6.04125
-9.79480e-06,0.00609375,0.00190625,6.04
-9.79460e-06,0.00607813,0.00173438,6.02469
-9.79440e-06,0.00626563,0.0016875,6.02813
-9.79420e-06,0.00648438,0.00192188,6.04281
-9.79400e-06,0.00635938,0.00153125,6.04906
-9.79380e-06,0.00653125,0.00171875,6.04281
-9.79360e-06,0.0064375,0.002,6.0325
-9.79340e-06,0.00648438,0.00148437,6.02094
-9.79320e-06,0.00682813,0.00173438,6.03469
-9.79300e-06,0.00648438,0.0015625,6.02906
-9.79280e-06,0.00640625,0.002,6.03094
-9.79260e-06,0.00634375,0.00207812,6.04063
-9.79240e-06,0.00703125,0.001875,6.03406
-9.79220e-06,0.00675,0.00184375,6.03531
-9.79200e-06,0.00646875,0.00192188,6.04438
-9.79180e-06,0.00664063,0.001875,6.04125
-9.79160e-06,0.00676563,0.00182813,6.04594
-9.79140e-06,0.00678125,0.00203125,6.04156
-9.79120e-06,0.00642188,0.0015,6.04844
-9.79100e-06,0.00660938,0.00192188,6.04938
-9.79080e-06,0.00695313,0.00201563,6.04531
-9.79060e-06,0.00704688,0.00173438,6.04312
-9.79040e-06,0.00675,0.00173438,6.04125
-9.79020e-06,0.00629688,0.00128125,6.03344
-9.79000e-06,0.00660938,0.00176562,6.03844
-9.78980e-06,0.0063125,0.00182813,6.03875
-9.78960e-06,0.00676563,0.0021875,6.05188
-9.78940e-06,0.00653125,0.00192188,6.03469
-9.78920e-06,0.00654688,0.00154688,6.04156
-9.78900e-06,0.00710938,0.001625,6.02469
-9.78880e-06,0.00675,0.00189062,6.02406
-9.78860e-06,0.00696875,0.00207812,6.03875
-9.78840e-06,0.00704688,0.00201563,6.0375
-9.78820e-06,0.00695313,0.00145312,6.03781
-9.78800e-06,0.00729688,0.00209375,6.04781
-9.78780e-06,0.00725,0.00209375,6.06156
-9.78760e-06,0.0070625,0.00189062,6.05219
-9.78740e-06,0.00714063,0.0021875,6.0425
-9.78720e-06,0.00676563,0.00195312,6.03469
-9.78700e-06,0.00696875,0.00175,6.035
-9.78680e-06,0.00696875,0.0020625,6.03938
-9.78660e-06,0.00715625,0.00179688,6.03625
-9.78640e-06,0.00721875,0.00192188,6.04375
-9.78620e-06,0.0074375,0.00189062,6.0475
-9.78600e-06,0.00679688,0.00195312,6.05781
-9.78580e-06,0.00725,0.00179688,6.0575
-9.78560e-06,0.00684375,0.00207812,6.05094
-9.78540e-06,0.0070625,0.0018125,6.04375
-9.78520e-06,0.00714063,0.00151563,6.05156
-9.78500e-06,0.00735938,0.00210938,6.05281
-9.78480e-06,0.00729688,0.00164063,6.05844
-9.78460e-06,0.00757813,0.002,6.05531
-9.78440e-06,0.00745313,0.0015,6.05531
-9.78420e-06,0.00778125,0.0018125,6.04875
-9.78400e-06,0.00714063,0.00234375,6.04969
-9.78380e-06,0.0065625,0.00173438,6.05094
-9.78360e-06,0.00717188,0.00190625,6.05125
-9.78340e-06,0.00721875,0.00176562,6.04125
-9.78320e-06,0.00748438,0.001625,6.05594
-9.78300e-06,0.00754688,0.00126562,6.0475
-9.78280e-06,0.00753125,0.0013125,6.05656
-9.78260e-06,0.00714063,0.00142188,6.06
-9.78240e-06,0.00757813,0.0015,6.06031
-9.78220e-06,0.00748438,0.00135937,6.05656
-9.78200e-06,0.00740625,0.00182813,6.05906
-9.78180e-06,0.00709375,0.00110938,6.06094
-9.78160e-06,0.00759375,0.00165625,6.05563
-9.78140e-06,0.008,0.00170313,6.05188
-9.78120e-06,0.0074375,0.00148437,6.04969
-9.78100e-06,0.00776563,0.00192188,6.05375
-9.78080e-06,0.00754688,0.00170313,6.05813
-9.78060e-06,0.00779688,0.00142188,6.04656
-9.78040e-06,0.00759375,0.00120313,6.04188
-9.78020e-06,0.00729688,0.0011875,6.03813
-9.78000e-06,0.00764063,0.00142188,6.04125
-9.77980e-06,0.00796875,0.00190625,6.05219
-9.77960e-06,0.007125,0.00139062,6.04969
-9.77940e-06,0.00742188,0.00117187,6.03875
-9.77920e-06,0.00795313,0.00065625,6.05031
-9.77900e-06,0.007875,0.000984375,6.05031
-9.77880e-06,0.00765625,0.00132813,6.06375
-9.77860e-06,0.00745313,0.00173438,6.06344
-9.77840e-06,0.00715625,0.00129688,6.06375
-9.77820e-06,0.00771875,0.00117187,6.055
-9.77800e-06,0.00748438,0.00104688,6.04969
-9.77780e-06,0.00796875,0.001375,6.05969
-9.77760e-06,0.0080625,0.00107812,6.05938
-9.77740e-06,0.00754688,0.00110938,6.05938
-9.77720e-06,0.00792188,0.0009375,6.0625
-9.77700e-06,0.00776563,0.00096875,6.05344
-9.77680e-06,0.0081875,0.001375,6.06344
-9.77660e-06,0.00785938,0.00153125,6.05406
-9.77640e-06,0.00801562,0.00145312,6.04719
-9.77620e-06,0.0081875,0.0010625,6.045
-9.77600e-06,0.008125,0.00139062,6.04406
-9.77580e-06,0.00853125,0.00129688,6.05094
-9.77560e-06,0.00776563,0.00109375,6.04656
-9.77540e-06,0.0076875,0.000921875,6.04781
-9.77520e-06,0.0078125,0.00123438,6.05219
-9.77500e-06,0.00846875,0.00114063,6.04875
-9.77480e-06,0.0083125,0.00142188,6.0475
-9.77460e-06,0.008125,0.00120313,6.04094
-9.77440e-06,0.00792188,0.00134375,6.03094
-9.77420e-06,0.00834375,0.00110938,6.0325
-9.77400e-06,0.0085625,0.000953125,6.03125
-9.77380e-06,0.00792188,0.00103125,6.03094
-9.77360e-06,0.00784375,0.00109375,6.04438
-9.77340e-06,0.00815625,0.0014375,6.055
-9.77320e-06,0.00835938,0.00103125,6.06
-9.77300e-06,0.00846875,0.00145312,6.04719
-9.77280e-06,0.00809375,0.00140625,6.02969
-9.77260e-06,0.00817188,0.00123438,6.03125
-9.77240e-06,0.00845313,0.00120313,6.03406
-9.77220e-06,0.00821875,0.0014375,6.03719
-9.77200e-06,0.00785938,0.00126562,6.03844
-9.77180e-06,0.0078125,0.00132813,6.04563
-9.77160e-06,0.00775,0.00151563,6.04906
-9.77140e-06,0.00832813,0.0013125,6.04063
-9.77120e-06,0.00842188,0.00115625,6.04312
-9.77100e-06,0.00785938,0.0008125,6.04125
-9.77080e-06,0.0088125,0.00129688,6.04031
-9.77060e-06,0.00846875,0.00135937,6.03406
-9.77040e-06,0.00882813,0.00159375,6.04312
-9.77020e-06,0.00832813,0.00115625,6.04844
-9.77000e-06,0.008,0.000921875,6.045
-9.76980e-06,0.00792188,0.001,6.04156
-9.76960e-06,0.00821875,0.00139062,6.03938
-9.76940e-06,0.00865625,0.00151563,6.04312
-9.76920e-06,0.008375,0.00129688,6.05563
-9.76900e-06,0.00779688,0.00132813,6.04406
-9.76880e-06,0.00857813,0.0009375,6.0375
-9.76860e-06,0.00870313,0.000890625,6.03125
-9.76840e-06,0.00846875,0.00154688,6.02937
-9.76820e-06,0.00820313,0.00126562,6.03844
-9.76800e-06,0.00829688,0.00128125,6.03563
-9.76780e-06,0.00840625,0.00117187,6.04406
-9.76760e-06,0.00829688,0.00148437,6.05594
-9.76740e-06,0.00854688,0.00120313,6.05188
-9.76720e-06,0.00867188,0.00126562,6.05625
-9.76700e-06,0.00864063,0.00110938,6.05156
-9.76680e-06,0.00860938,0.00109375,6.04
-9.76660e-06,0.00839063,0.00107812,6.02906
-9.76640e-06,0.00815625,0.00153125,6.04281
-9.76620e-06,0.0081875,0.00142188,6.04469
-9.76600e-06,0.008875,0.00121875,6.04281
-9.76580e-06,0.00890625,0.0010625,6.03688
-9.76560e-06,0.00851562,0.000984375,6.04031
-9.76540e-06,0.00865625,0.000703125,6.03688
-9.76520e-06,0.0081875,0.00110938,6.04094
-9.76500e-06,0.00851562,0.001375,6.03781
-9.76480e-06,0.00832813,0.00109375,6.03875
-9.76460e-06,0.00845313,0.00135937,6.03719
-9.76440e-06,0.00871875,0.00128125,6.03156
-9.76420e-06,0.00823438,0.00110938,6.01688
-9.76400e-06,0.0085625,0.00109375,6.03188
-9.76380e-06,0.0085625,0.001375,6.03688
-9.76360e-06,0.0083125,0.00135937,6.04031
-9.76340e-06,0.008,0.00107812,6.04125
-9.76320e-06,0.0085625,0.00134375,6.04656
-9.76300e-06,0.00865625,0.00110938,6.05156
-9.76280e-06,0.00835938,0.00110938,6.04094
-9.76260e-06,0.00801562,0.0009375,6.03781
-9.76240e-06,0.00846875,0.0010625,6.03
-9.76220e-06,0.00873438,0.00125,6.03281
-9.76200e-06,0.0080625,0.00104688,6.03875
-9.76180e-06,0.00817188,0.00107812,6.04094
-9.76160e-06,0.00810938,0.00121875,6.055
-9.76140e-06,0.0085,0.000984375,6.055
-9.76120e-06,0.00853125,0.00126562,6.05219
-9.76100e-06,0.00815625,0.00090625,6.0425
-9.76080e-06,0.0083125,0.00121875,6.04031
-9.76060e-06,0.00867188,0.00120313,6.04594
-9.76040e-06,0.0091875,0.00121875,6.04375
-9.76020e-06,0.00854688,0.00139062,6.03563
-9.76000e-06,0.00820313,0.00178125,6.03406
-9.75980e-06,0.00804688,0.00154688,6.04656
-9.75960e-06,0.0085625,0.00125,6.0525
-9.75940e-06,0.00845313,0.00123438,6.05438
-9.75920e-06,0.00835938,0.00134375,6.04563
-9.75900e-06,0.00860938,0.00135937,6.03813
-9.75880e-06,0.00820313,0.00132813,6.03688
-9.75860e-06,0.00882813,0.001625,6.05156
-9.75840e-06,0.00867188,0.00114063,6.06594
-9.75820e-06,0.00854688,0.00134375,6.06906
-9.75800e-06,0.00840625,0.0014375,6.07375
-9.75780e-06,0.00835938,0.00142188,6.0475
-9.75760e-06,0.00851562,0.00159375,6.04438
-9.75740e-06,0.00832813,0.00126562,6.03875
-9.75720e-06,0.00832813,0.00146875,6.03781
-9.75700e-06,0.00810938,0.001,6.04281
-9.75680e-06,0.00834375,0.00126562,6.05063
-9.75660e-06,0.00848438,0.00125,6.05594
-9.75640e-06,0.00845313,0.00115625,6.04563
-9.75620e-06,0.00832813,0.00129688,6.03406
-9.75600e-06,0.00854688,0.00129688,6.03563
-9.75580e-06,0.00859375,0.00145312,6.04312
-9.75560e-06,0.00840625,0.0011875,6.04469
-9.75540e-06,0.008125,0.00146875,6.04969
-9.75520e-06,0.00810938,0.001125,6.05219
-9.75500e-06,0.00854688,0.000984375,6.05313
-9.75480e-06,0.00840625,0.0013125,6.04656
-9.75460e-06,0.0083125,0.00103125,6.03125
-9.75440e-06,0.008,0.00165625,6.04312
-9.75420e-06,0.00817188,0.0021875,6.05188
-9.75400e-06,0.00846875,0.00132813,6.055
-9.75380e-06,0.00814063,0.00134375,6.04688
-9.75360e-06,0.00810938,0.00140625,6.05
-9.75340e-06,0.00779688,0.00114063,6.04875
-9.75320e-06,0.00814063,0.00117187,6.05188
-9.75300e-06,0.00857813,0.0015,6.04781
-9.75280e-06,0.00828125,0.00132813,6.04375
-9.75260e-06,0.00832813,0.00132813,6.04406
-9.75240e-06,0.00773438,0.00135937,6.04344
-9.75220e-06,0.00810938,0.00160938,6.04875
-9.75200e-06,0.008375,0.0011875,6.04906
-9.75180e-06,0.008375,0.00157812,6.04438
-9.75160e-06,0.00864063,0.00145312,6.04219
-9.75140e-06,0.00873438,0.00145312,6.04281
-9.75120e-06,0.00845313,0.00148437,6.05531
-9.75100e-06,0.00801562,0.000984375,6.04125
-9.75080e-06,0.0080625,0.0013125,6.04063
-9.75060e-06,0.00809375,0.00075,6.04594
-9.75040e-06,0.00839063,0.00120313,6.05531
-9.75020e-06,0.00815625,0.00107812,6.06094
-9.75000e-06,0.00826562,0.00125,6.04469
-9.74980e-06,0.00785938,0.00104688,6.03094
-9.74960e-06,0.0080625,0.00104688,6.04469
-9.74940e-06,0.0084375,0.00134375,6.05781
-9.74920e-06,0.00854688,0.001875,6.06062
-9.74900e-06,0.00857813,0.0013125,6.04219
-9.74880e-06,0.00801562,0.00157812,6.03188
-9.74860e-06,0.00782813,0.00151563,6.03375
-9.74840e-06,0.00809375,0.00121875,6.0475
-9.74820e-06,0.00798438,0.001375,6.05
-9.74800e-06,0.00775,0.0014375,6.04531
-9.74780e-06,0.0083125,0.00157812,6.04781
-9.74760e-06,0.00795313,0.00129688,6.05813
-9.74740e-06,0.00817188,0.00160938,6.045
-9.74720e-06,0.00815625,0.00139062,6.04094
-9.74700e-06,0.00801562,0.00135937,6.02937
-9.74680e-06,0.008375,0.00121875,6.04312
-9.74660e-06,0.00834375,0.00167187,6.03688
-9.74640e-06,0.00803125,0.00140625,6.0325
-9.74620e-06,0.00773438,0.00151563,6.02406
-9.74600e-06,0.00801562,0.00139062,6.02937
-9.74580e-06,0.00807813,0.0014375,6.0425
-9.74560e-06,0.00814063,0.00173438,6.03969
-9.74540e-06,0.00803125,0.0013125,6.03344
-9.74520e-06,0.00778125,0.00145312,6.0325
-9.74500e-06,0.00776563,0.0013125,6.02969
-9.74480e-06,0.0085,0.00142188,6.05625
-9.74460e-06,0.00775,0.00167187,6.05344
-9.74440e-06,0.00790625,0.00173438,6.05656
-9.74420e-06,0.00785938,0.00148437,6.04719
-9.74400e-06,0.00796875,0.00128125,6.04469
-9.74380e-06,0.00825,0.00145312,6.045
-9.74360e-06,0.00798438,0.00123438,6.03219
-9.74340e-06,0.00796875,0.0013125,6.01969
-9.74320e-06,0.0081875,0.00195312,6.03375
-9.74300e-06,0.00798438,0.00201563,6.04219
-9.74280e-06,0.00825,0.0013125,6.03719
-9.74260e-06,0.00804688,0.00139062,6.03438
-9.74240e-06,0.00782813,0.00167187,6.03563
-9.74220e-06,0.00796875,0.0018125,6.04875
-9.74200e-06,0.00785938,0.0018125,6.05188
-9.74180e-06,0.008,0.00173438,6.05063
-9.74160e-06,0.00771875,0.0015,6.04781
-9.74140e-06,0.00796875,0.00173438,6.03719
-9.74120e-06,0.00784375,0.00120313,6.02562
-9.74100e-06,0.00814063,0.00154688,6.03781
-9.74080e-06,0.00810938,0.00157812,6.04156
-9.74060e-06,0.00820313,0.00142188,6.03844
-9.74040e-06,0.0080625,0.00142188,6.04563
-9.74020e-06,0.00840625,0.001875,6.03594
-9.74000e-06,0.00795313,0.00140625,6.01906
-9.73980e-06,0.0080625,0.0018125,6.02219
-9.73960e-06,0.00745313,0.0015625,6.02781
-9.73940e-06,0.00790625,0.00167187,6.03188
-9.73920e-06,0.00796875,0.00154688,6.0375
-9.73900e-06,0.0078125,0.00153125,6.03875
-9.73880e-06,0.00792188,0.00184375,6.04063
-9.73860e-06,0.00807813,0.00164063,6.03688
-9.73840e-06,0.00820313,0.00192188,6.03438
-9.73820e-06,0.00792188,0.00175,6.02781
-9.73800e-06,0.00809375,0.00171875,6.04219
-9.73780e-06,0.00785938,0.00140625,6.04219
-9.73760e-06,0.00785938,0.00159375,6.03469
-9.73740e-06,0.00778125,0.00153125,6.02625
-9.73720e-06,0.00789063,0.00135937,6.02344
-9.73700e-06,0.0074375,0.00153125,6.03813
-9.73680e-06,0.00760938,0.00185937,6.05
-9.73660e-06,0.00825,0.00190625,6.05281
-9.73640e-06,0.00820313,0.00140625,6.04094
-9.73620e-06,0.007875,0.00164063,6.03063
-9.73600e-06,0.008,0.00178125,6.03625
-9.73580e-06,0.0079375,0.002,6.03469
-9.73560e-06,0.007625,0.00142188,6.03156
-9.73540e-06,0.00809375,0.001375,6.04
-9.73520e-06,0.00801562,0.001375,6.04625
-9.73500e-06,0.00820313,0.00164063,6.04094
-9.73480e-06,0.00839063,0.00170313,6.04
-9.73460e-06,0.00832813,0.00189062,6.03906
-9.73440e-06,0.00789063,0.002125,6.0325
-9.73420e-06,0.00782813,0.00171875,6.02219
-9.73400e-06,0.00826562,0.00151563,6.04031
-9.73380e-06,0.00820313,0.00192188,6.04594
-9.73360e-06,0.00740625,0.00145312,6.04375
-9.73340e-06,0.00817188,0.00190625,6.04
-9.73320e-06,0.00803125,0.00142188,6.0375
-9.73300e-06,0.00790625,0.0019375,6.03969
-9.73280e-06,0.00795313,0.00220313,6.04563
-9.73260e-06,0.00815625,0.00184375,6.04125
-9.73240e-06,0.00789063,0.00165625,6.05375
