time	V_in
1.71070127653900350E-7	9.78444967125072118E-5
1.71121458969715889E-7	9.41184659246272304E-5
1.71176486019741603E-7	9.11939781578727526E-5
1.71245383803814022E-7	8.93552696126454826E-5
1.71314901137739950E-7	8.95052005904505066E-5
1.71365292270117964E-7	9.10344113852191938E-5
1.71419294299995961E-7	9.42968829486799898E-5
1.71488503304391382E-7	1.00592633582730628E-4
1.71570127653900251E-7	1.10629116855157683E-4
1.71621458969715834E-7	1.18356531379556507E-4
1.71676486019741503E-7	1.27649100541311444E-4
1.71745383803813856E-7	1.39968891987582733E-4
1.71814901137739895E-7	1.52717944047703313E-4
1.71865292270117864E-7	1.61626005872138490E-4
1.71919294299995884E-7	1.70252531642976734E-4
1.71988503304391194E-7	1.79614118447326665E-4
1.72070127653900196E-7	1.87884499988683507E-4
1.72121458969715757E-7	1.90903442101379328E-4
1.72176486019741426E-7	1.92003565433511891E-4
1.72245383803813712E-7	1.90746009410516804E-4
1.72314901137739795E-7	1.86510404569538268E-4
1.72365292270117765E-7	1.81680623110043737E-4
1.72419294299995784E-7	1.75196271401179393E-4
1.72488503304391005E-7	1.65454396400724568E-4
1.72570127653900229E-7	1.52520916983062160E-4
1.72621458969715880E-7	1.44301705037781391E-4
1.72676486019741571E-7	1.35698726570369566E-4
1.72745383803813812E-7	1.25341420181330343E-4
1.72814901137739874E-7	1.15876966516308322E-4
1.72865292270117799E-7	1.09906027641699233E-4
1.72919294299995796E-7	1.04315268844434006E-4
1.72988503304391017E-7	9.84657845710846402E-5
1.73070127653900130E-7	9.35423768097632014E-5
1.73121458969715669E-7	9.15119030243239884E-5
1.73176486019741338E-7	9.04247757125420648E-5
1.73245383803813602E-7	9.07383610529203821E-5
1.73314901137739841E-7	9.28274408145655983E-5
1.73365292270117766E-7	9.55748503379078329E-5
1.73419294299995808E-7	9.99231002769353438E-5
1.73488503304390940E-7	1.07280775079470625E-4
1.73570127653900075E-7	1.18132023338992775E-4
1.73621458969715614E-7	1.26123171216666918E-4
1.73676486019741327E-7	1.35427729197096558E-4
1.73745383803813458E-7	1.47352877385148817E-4
1.73814901137739675E-7	1.59171594103252301E-4
1.73865292270117644E-7	1.67060751878085201E-4
1.73919294299995664E-7	1.74308317810800140E-4
1.73988503304390729E-7	1.81513618766058182E-4
1.74070127653900109E-7	1.86765567950608058E-4
1.74121458969715670E-7	1.87778706100403792E-4
1.74176486019741339E-7	1.86787971282443288E-4
1.74245383803813558E-7	1.83104090117995200E-4
1.74314901137739797E-7	1.76793479236933782E-4
1.74365292270117744E-7	1.70829496255973767E-4
1.74419294299995808E-7	1.63519489717409883E-4
1.74488503304390918E-7	1.53292763808638366E-4
1.74570127653900342E-7	1.40523443979937745E-4
1.74621458969715904E-7	1.32746686160259331E-4
1.74676486019741661E-7	1.24885157331102459E-4
1.74745383803813903E-7	1.15776607831024303E-4
1.74814901137739831E-7	1.07830518920087104E-4
1.74865292270117823E-7	1.03093390155595288E-4
1.74919294299995798E-7	9.90023758578237967E-5
1.74988503304391085E-7	9.52990247019986469E-5
1.75070127653900309E-7	9.31686041729390624E-5
1.75121458969715915E-7	9.30104817366571091E-5
1.75176486019741673E-7	9.39890293301949242E-5
1.75245383803813959E-7	9.69143917957517687E-5
1.75314901137739954E-7	1.01541722535684031E-4
1.75365292270117878E-7	1.05922050171928550E-4
1.75419294299995898E-7	1.11692286237012928E-4
1.75488503304391275E-7	1.20371803105680786E-4
1.75570127653900365E-7	1.32009317279973870E-4
1.75621458969715927E-7	1.39970793386690029E-4
1.75676486019741707E-7	1.48770433036880645E-4
1.75745383803814081E-7	1.59527043920697453E-4
1.75814901137740098E-7	1.69664247713573890E-4
1.75865292270118023E-7	1.76067399503081257E-4
1.75919294299996110E-7	1.81526247548744690E-4
1.75988503304391486E-7	1.86282735014822842E-4
1.76070127653900199E-7	1.88576316910671959E-4
1.76121458969715761E-7	1.87782858099644967E-4
1.76176486019741496E-7	1.84932303974929679E-4
1.76245383803813827E-7	1.79100173173763921E-4
1.76314901137739843E-7	1.70915936709982041E-4
1.76365292270117813E-7	1.63849512543834419E-4
1.76419294299995855E-7	1.55625610560699590E-4
1.76488503304391076E-7	1.44646770862274732E-4
1.76570127653900277E-7	1.31637078080835601E-4
1.76621458969715839E-7	1.24088700221590864E-4
1.76676486019741574E-7	1.16765800033655753E-4
1.76745383803813882E-7	1.08674401132022114E-4
1.76814901137739966E-7	1.02071925370232264E-4
1.76865292270117913E-7	9.84417809949602685E-5
1.76919294299995999E-7	9.56176642078887262E-5
1.76988503304391309E-7	9.35798761820772462E-5
1.77070127653900222E-7	9.34294135567126105E-5
1.77121458969715784E-7	9.45253876205124399E-5
1.77176486019741519E-7	9.68438550582809832E-5
1.77245383803813739E-7	1.01353835782156887E-4
1.77314901137739955E-7	1.07426119850929558E-4
1.77365292270117925E-7	1.12731027445924159E-4
1.77419294299995944E-7	1.19281057332993656E-4
1.77488503304391343E-7	1.28529769534520999E-4
1.77570127653900323E-7	1.40146807394741280E-4
1.77621458969715906E-7	1.47628502551128138E-4
1.77676486019741642E-7	1.55465758973281831E-4
1.77745383803814017E-7	1.64466031682354341E-4
1.77814901137740011E-7	1.72313588565516973E-4
1.77865292270117958E-7	1.76848573776389961E-4
1.77919294299996000E-7	1.80253867366617526E-4
1.77988503304391354E-7	1.82436119600282276E-4
1.78070127653900157E-7	1.81902055631514625E-4
1.78121458969715718E-7	1.79594352984957295E-4
1.78176486019741431E-7	1.75421704566644210E-4
1.78245383803813717E-7	1.68312333506633438E-4
1.78314901137739890E-7	1.59255235774844794E-4
1.78365292270117903E-7	1.51848084214749646E-4
1.78419294299995923E-7	1.43536704817928529E-4
1.78488503304391144E-7	1.32809635330369358E-4
1.78570127653900057E-7	1.20576216938061731E-4
1.78621458969715619E-7	1.13785870662166788E-4
1.78676486019741265E-7	1.07542381519936003E-4
1.78745383803813462E-7	1.01189005610485339E-4
1.78814901137739879E-7	9.67028289213576819E-5
1.78865292270117893E-7	9.47763692676589820E-5
1.78919294299995890E-7	9.39080107179395185E-5
1.78988503304391022E-7	9.44782922210823450E-5
1.79070127653900069E-7	9.73676448322459187E-5
1.79121458969715608E-7	1.00216749546329931E-4
1.79176486019741299E-7	1.04224701947510856E-4
1.79245383803813518E-7	1.10529250626624020E-4
1.79314901137739824E-7	1.18007294441725108E-4
1.79365292270117838E-7	1.24029459095990813E-4
1.79419294299995835E-7	1.31024208001033649E-4
1.79488503304391123E-7	1.40408991861979482E-4
1.79570127653900236E-7	1.51632759126546990E-4
1.79621458969715819E-7	1.58517681198035421E-4
1.79676486019741533E-7	1.65366395317755277E-4
1.79745383803813885E-7	1.72779269605262442E-4
1.79814901137740080E-7	1.78677597682053291E-4
1.79865292270118027E-7	1.81593234639310408E-4
1.79919294299996091E-7	1.83139485368478061E-4
1.79988503304391445E-7	1.82910385884397231E-4
1.80070127653900203E-7	1.79630633598801137E-4
1.80121458969715742E-7	1.75787797296507398E-4
1.80176486019741455E-7	1.70220492076177576E-4
1.80245383803813741E-7	1.61751687870818328E-4
1.80314901137739891E-7	1.51856389324979935E-4
1.80365292270117883E-7	1.44211325684368852E-4
1.80419294299995925E-7	1.35935683610910596E-4
1.80488503304391212E-7	1.25629992061339912E-4
1.80570127653900192E-7	1.14395529463227974E-4
1.80621458969715754E-7	1.08436723873851770E-4
1.80676486019741445E-7	1.03205922161892349E-4
1.80745383803813731E-7	9.82709433785277575E-5
1.80814901137739903E-7	9.53328026932320860E-5
1.80865292270117850E-7	9.45810840362508642E-5
1.80919294299995936E-7	9.50209003426633281E-5
1.80988503304391180E-7	9.72584342560284298E-5
1.81070127653900093E-7	1.02032058343641907E-4
1.81121458969715654E-7	1.05967440496180365E-4
1.81176486019741367E-7	1.10974652155904985E-4
1.81245383803813587E-7	1.18193035813236413E-4
1.81314901137739848E-7	1.26185447963465025E-4
1.81365292270117773E-7	1.32283300386654767E-4
1.81419294299995792E-7	1.39024850289463586E-4
1.81488503304390925E-7	1.47612007351469332E-4
1.81570127653900126E-7	1.57300761317379467E-4
1.81621458969715643E-7	1.62942577018225232E-4
1.81676486019741401E-7	1.68258893789887054E-4
1.81745383803813576E-7	1.73559572267555851E-4
1.81814901137739815E-7	1.77180711018996817E-4
1.81865292270117784E-7	1.78442679202278964E-4
1.81919294299995826E-7	1.78285149738977244E-4
1.81988503304391047E-7	1.75989624834917135E-4
1.82070127653900071E-7	1.70468838608109285E-4
1.82121458969715655E-7	1.65431575966026312E-4
1.82176486019741346E-7	1.58855845402030704E-4
1.82245383803813521E-7	1.49521033720560248E-4
1.82314901137739827E-7	1.39272375503493828E-4
1.82365292270117774E-7	1.31765867961499006E-4
1.82419294299995838E-7	1.24031658864163408E-4
1.82488503304391014E-7	1.14936228074737157E-4
1.82570127653900061E-7	1.05745177453486905E-4
1.82621458969715578E-7	1.01307848530716504E-4
1.82676486019741358E-7	9.78604627769921720E-5
1.82745383803813510E-7	9.52776382326501370E-5
1.82814901137739838E-7	9.46973769797193121E-5
1.82865292270117807E-7	9.55638844029586032E-5
1.82919294299995872E-7	9.76507823955877896E-5
1.82988503304391004E-7	1.01832878920142966E-4
1.83070127653900161E-7	1.08622921247687043E-4
1.83121458969715700E-7	1.13647743718797356E-4
1.83176486019741436E-7	1.19640655372703275E-4
1.83245383803813677E-7	1.27844925479115545E-4
1.83314901137739850E-7	1.36520418224177975E-4
1.83365292270117841E-7	1.42838476078555754E-4
1.83419294299995839E-7	1.49489592805022387E-4
1.83488503304390971E-7	1.57534260035217843E-4
1.83570127653900106E-7	1.65998861254130370E-4
1.83621458969715645E-7	1.70512542431126701E-4
1.83676486019741381E-7	1.74347156679269477E-4
1.83745383803813556E-7	1.77555024942683959E-4
1.83814901137739795E-7	1.78924299064006509E-4
1.83865292270117786E-7	1.78560934574657737E-4
1.83919294299995784E-7	1.76756293310813972E-4
1.83988503304391005E-7	1.72592677984682719E-4
1.84070127653900251E-7	1.65328777029477569E-4
1.84121458969715768E-7	1.59523223425469673E-4
1.84176486019741459E-7	1.52407674536976367E-4
1.84245383803813811E-7	1.42800604292408106E-4
1.84314901137739851E-7	1.32737120224613037E-4
1.84365292270117820E-7	1.25631152898486609E-4
1.84419294299995840E-7	1.18544450203767049E-4
1.84488503304391060E-7	1.10562313265366341E-4
1.84570127653900218E-7	1.03042194459459746E-4
1.84621458969715757E-7	9.97891921343983057E-5
1.84676486019741448E-7	9.76862514664157011E-5
1.84745383803813756E-7	9.68242372728922263E-5
1.84814901137739840E-7	9.79653084221457426E-5
1.84865292270117831E-7	1.00007775642940855E-4
1.84919294299995807E-7	1.03224500780145290E-4
1.84988503304391072E-7	1.08598848530983760E-4
1.85070127653900207E-7	1.16408551446424080E-4
1.85121458969715746E-7	1.21836439862585055E-4
1.85176486019741482E-7	1.28012715169317537E-4
1.85245383803813679E-7	1.36088975751863428E-4
1.85314901137739763E-7	1.44260316836519298E-4
1.85365292270117776E-7	1.49995956089350591E-4
1.85419294299995752E-7	1.55805549771812490E-4
1.85488503304390928E-7	1.62460980280249734E-4
1.85570127653900263E-7	1.68884808910491557E-4
1.85621458969715869E-7	1.71917717176051976E-4
1.85676486019741560E-7	1.74027397789448246E-4
1.85745383803813935E-7	1.74938044588723818E-4
1.85814901137740018E-7	1.73937114162451278E-4
1.85865292270118010E-7	1.71932252612175573E-4
1.85919294299996118E-7	1.68543874265545579E-4
1.85988503304391450E-7	1.62671828060027623E-4
1.86070127653900252E-7	1.53931473885179848E-4
1.86121458969715792E-7	1.47621508739393081E-4
1.86176486019741505E-7	1.40380693529571055E-4
1.86245383803813858E-7	1.31126613784310675E-4
1.86314901137739897E-7	1.21929620099366987E-4
1.86365292270117822E-7	1.15741179904617031E-4
1.86419294299995908E-7	1.09869477207331556E-4
1.86488503304391173E-7	1.03668316707839203E-4
1.86570127653900353E-7	9.84290573306276606E-5
1.86621458969715959E-7	9.66270690668585175E-5
1.86676486019741716E-7	9.60970926123047775E-5
1.86745383803814091E-7	9.72033886264919111E-5
1.86814901137740064E-7	1.00273599601874341E-4
1.86865292270118077E-7	1.03640740956793431E-4
1.86919294299996097E-7	1.08193726134294876E-4
1.86988503304391629E-7	1.15121921334443678E-4
1.87070127653900387E-7	1.24455306924163867E-4
1.87121458969715926E-7	1.30584207778968620E-4
1.87176486019741684E-7	1.37224598447931023E-4
1.87245383803814169E-7	1.45466028595443686E-4
1.87314901137740097E-7	1.53317693083714457E-4
1.87365292270118133E-7	1.58496947608048488E-4
1.87419294299996153E-7	1.63426906037038533E-4
1.87488503304391596E-7	1.68651540515970844E-4
1.87570127653900176E-7	1.73082053922362111E-4
1.87621458969715649E-7	1.74748251132772259E-4
1.87676486019741340E-7	1.75348944923070516E-4
1.87745383803813715E-7	1.74431443125384722E-4
1.87814901137740087E-7	1.71729435701710842E-4
1.87865292270118056E-7	1.68617542115682695E-4
1.87919294299996142E-7	1.64200019399269292E-4
1.87988503304391430E-7	1.57310911157879318E-4
1.88070127653899832E-7	1.47846232339866956E-4
1.88121458969715327E-7	1.41391810447367439E-4
1.88176486019741018E-7	1.34287509927041859E-4
1.88245383803813171E-7	1.25583386536457819E-4
1.88314901137739743E-7	1.17364112872598803E-4
1.88365292270117757E-7	1.12120664987001595E-4
1.88419294299995732E-7	1.07423549541770513E-4
1.88488503304390931E-7	1.02884930210859427E-4
1.88570127653900244E-7	9.97574284078046247E-5
1.88621458969715827E-7	9.92585293701148963E-5
1.88676486019741518E-7	1.00038656228937572E-4
1.88745383803813782E-7	1.02636247129203229E-4
1.88814901137739977E-7	1.06999775638163674E-4
1.88865292270117902E-7	1.11131231855825940E-4
1.88919294299995943E-7	1.16315578065553771E-4
1.88988503304391187E-7	1.23759983636114490E-4
1.89070127653900144E-7	1.33291510763808452E-4
1.89121458969715706E-7	1.39312954597129623E-4
1.89176486019741441E-7	1.45593371096880064E-4
1.89245383803813616E-7	1.53012499994853357E-4
1.89314901137739855E-7	1.59649220917704993E-4
1.89365292270117780E-7	1.63717903005560705E-4
1.89419294299995888E-7	1.67243809582125591E-4
1.89488503304391043E-7	1.70416920459837717E-4
1.89570127653900111E-7	1.72185688091490974E-4
1.89621458969715695E-7	1.72153637708605034E-4
1.89676486019741386E-7	1.71000724139228955E-4
1.89745383803813628E-7	1.68052403424822105E-4
1.89814901137739911E-7	1.63568586089768475E-4
1.89865292270117858E-7	1.59429872025340624E-4
1.89919294299995967E-7	1.54212662674269052E-4
1.89988503304391099E-7	1.46704763400480820E-4
1.90070127653899967E-7	1.37043741855666679E-4
1.90121458969715551E-7	1.30787653441416074E-4
1.90176486019741220E-7	1.24187258849850513E-4
1.90245383803813417E-7	1.16428811653989350E-4
1.90314901137739811E-7	1.09467787701839203E-4
1.90365292270117781E-7	1.05309547012457827E-4
1.90419294299995800E-7	1.01933829857579172E-4
1.90488503304390955E-7	9.92507926889505576E-5
1.90570127653900157E-7	9.84539044874072289E-5
1.90621458969715718E-7	9.94279528710815264E-5
1.90676486019741431E-7	1.01760526920593564E-4
1.90745383803813606E-7	1.06198184664150186E-4
1.90814901137739756E-7	1.12186166514821717E-4
1.90865292270117748E-7	1.17280632752275027E-4
1.90919294299995723E-7	1.23269899599668586E-4
1.90988503304390900E-7	1.31396153820891470E-4
1.91070127653900101E-7	1.41209380976411047E-4
1.91121458969715663E-7	1.47108943724995589E-4
1.91176486019741354E-7	1.53010494243276418E-4
1.91245383803813551E-7	1.59664612021575980E-4
1.91314901137739790E-7	1.65250220602023878E-4
1.91365292270117715E-7	1.68396877106146414E-4
1.91419294299995757E-7	1.70806819160390022E-4
1.91488503304390978E-7	1.72458255190658338E-4
1.91570127653900313E-7	1.72373009852015358E-4
1.91621458969715874E-7	1.71174687726326602E-4
1.91676486019741610E-7	1.68822003874454674E-4
1.91745383803813896E-7	1.64523883941527482E-4
1.91814901137739957E-7	1.58910966376057261E-4
1.91865292270117926E-7	1.54155248451196369E-4
1.91919294299995991E-7	1.48513555295624688E-4
1.91988503304391323E-7	1.40839481483455242E-4
1.92070127653900280E-7	1.31534819849577622E-4
1.92121458969715886E-7	1.25808022684616128E-4
1.92176486019741577E-7	1.20018510072749129E-4
1.92245383803813930E-7	1.13563836271893459E-4
1.92314901137739946E-7	1.08177738141324742E-4
1.92365292270117894E-7	1.05245858313946616E-4
1.92419294299995935E-7	1.03202164929203466E-4
1.92488503304391223E-7	1.02205146350639620E-4
1.92570127653900203E-7	1.03321957187220215E-4
1.92621458969715742E-7	1.05393323695720342E-4
1.92676486019741455E-7	1.08770771988690340E-4
1.92745383803813763E-7	1.14304624217096396E-4
1.92814901137739980E-7	1.21130590592548160E-4
1.92865292270117950E-7	1.26620929614530553E-4
1.92919294299995991E-7	1.32781632968479890E-4
1.92988503304391235E-7	1.40742731698991119E-4
1.93070127653900081E-7	1.49836002955712666E-4
1.93121458969715620E-7	1.54995924403822993E-4
1.93176486019741311E-7	1.59854496706906679E-4
1.93245383803813531E-7	1.64901185380256177E-4
1.93314901137739836E-7	1.68610552754914766E-4
1.93365292270117872E-7	1.70307582849592243E-4
1.93419294299995848E-7	1.71125297989195424E-4
1.93488503304391068E-7	1.70739155818583033E-4
1.93570127653900137E-7	1.68343146685168144E-4
1.93621458969715721E-7	1.65834478001289654E-4
1.93676486019741412E-7	1.62250566319084433E-4
1.93745383803813587E-7	1.56654955322119527E-4
1.93814901137739781E-7	1.50039821835206277E-4
1.93865292270117795E-7	1.44801440227127065E-4
1.93919294299995792E-7	1.38906252551238540E-4
1.93988503304390925E-7	1.31261072639308995E-4
1.94070127653899993E-7	1.22466095258066954E-4
1.94121458969715555E-7	1.17352275132572093E-4
1.94176486019741246E-7	1.12491804600271017E-4
1.94245383803813421E-7	1.07493555538994845E-4
1.94314901137739815E-7	1.03819747413407826E-4
1.94365292270117762E-7	1.02237061488389469E-4
1.94419294299995782E-7	1.01699459106967249E-4
1.94488503304390847E-7	1.02617412922892925E-4
1.94570127653900116E-7	1.05848981955994792E-4
